RegionName,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
11235,New York,NY,194847.4,185252.5,200531.08333333334,214642.58333333334,216704.25,226751.25,250859.0,264670.0,284022.4166666667,289872.75,286923.0,294956.844
11375,New York,NY,198558.4,181217.33333333334,182737.16666666666,191077.33333333334,197869.25,225150.16666666666,257448.08333333334,288042.5,312773.6666666667,321846.1666666667,319621.5,333684.846
90250,Hawthorne,CA,347700.8,321312.1666666667,305367.8333333333,335008.75,372893.6666666667,391145.5833333333,428656.25,479855.0,520984.8333333333,528573.75,544961.7,574934.5935
78130,New Braunfels,TX,119943.2,117746.33333333333,123795.16666666667,128418.08333333333,125191.16666666667,132892.5,146462.66666666666,156243.0,168404.5,179364.25,195342.8,204133.22599999997
37211,Nashville,TN,44568.5,43730.333333333336,46169.0,48437.083333333336,53650.416666666664,55225.333333333336,66667.66666666667,77842.66666666667,89727.91666666667,95003.25,101416.6,106588.8466
10029,New York,NY,414492.3,401776.5833333333,412772.0,422171.75,456770.25,487039.5833333333,539245.75,590494.1666666666,612871.0,601229.1666666666,569149.0,
10009,New York,NY,492227.4,540270.75,560117.8333333334,577437.1666666666,612826.6666666666,625075.8333333334,708400.9166666666,738217.6666666666,721407.5,711718.25,685886.4,695488.8096
77573,League City,TX,,,,,80758.0,86284.16666666667,84653.16666666667,89953.41666666667,102449.91666666667,109384.41666666667,105997.8,111403.6878
60618,Chicago,IL,220601.5,194506.91666666666,159447.33333333334,160951.33333333334,186032.5,194591.0,201603.16666666666,211429.83333333334,218988.75,216734.83333333334,217524.7,226660.7374
77584,Pearland,TX,,,,,227994.0,259035.66666666666,305376.5,343707.9166666667,368056.0833333333,364265.1666666667,328029.2,339510.222
10011,New York,NY,769332.6,807857.75,816450.1666666666,864211.0833333334,952542.6666666666,1049936.9166666667,1067716.25,1043965.4166666666,1020118.4166666666,980630.6666666666,950118.0,948217.764
20002,Washington,DC,305213.3,308947.0,310038.5833333333,335917.8333333333,361453.75,372805.5833333333,385263.0,400563.1666666667,407189.5,415009.4166666667,426523.3,444863.80189999996
10128,New York,NY,545552.6,567824.8333333334,566414.5833333334,552826.0,588484.1666666666,629745.5,657451.4166666666,689807.4166666666,704275.0,673459.8333333334,650706.6,661117.9055999999
28269,Charlotte,NC,,,96424.71428571429,96548.5,92071.75,92322.91666666667,99329.83333333333,108167.5,127345.91666666667,145793.41666666666,161207.6,170396.4332
78613,Cedar Park,TX,180891.3,173882.91666666666,175416.25,189135.5,212410.75,233290.75,252794.0,270268.0,279334.9166666667,288118.0,300530.7,314054.5815
77433,Cypress,TX,,,,,,274336.75,284274.0,283407.1666666667,315977.8333333333,346153.9166666667,345838.8,360709.8684
30349,Riverdale,GA,,,,42890.666666666664,50410.083333333336,54966.666666666664,58034.833333333336,66262.41666666667,79894.83333333333,93439.0,104699.9,110563.0944
79912,El Paso,TX,108463.4,97979.41666666667,94327.25,92373.91666666667,87253.08333333333,90355.83333333333,89316.08333333333,91521.0,90888.08333333333,93898.33333333333,96282.3,100326.1566
75052,Grand Prairie,TX,65481.3,61022.333333333336,59310.333333333336,63672.333333333336,70533.41666666667,84841.58333333333,108732.16666666667,137247.25,158822.83333333334,175413.5,178656.5,187232.01200000002
94565,Pittsburg,CA,,,,,,,,247921.625,252354.5,262231.6666666667,230376.5,239821.93649999998
37042,Clarksville,TN,82850.3,84443.33333333333,83553.91666666667,85848.16666666667,91006.16666666667,99429.0,103547.66666666667,106139.16666666667,113309.75,129987.0,147135.0,156404.505
11206,New York,NY,323800.6,325721.5,344272.8333333333,386947.0,465035.1666666667,546339.0833333334,608938.25,617859.1666666666,639429.25,637136.4166666666,629507.1,660982.455
73099,Yukon,OK,106441.7,94064.33333333333,91592.5,107266.16666666667,109358.91666666667,111831.0,112924.08333333333,99290.75,104172.83333333333,109687.66666666667,110338.6,115303.837
90046,Los Angeles,CA,414251.2,373292.4166666667,347158.75,396008.4166666667,446396.9166666667,471166.5,507926.9166666667,536050.1666666666,577517.75,587262.0,606184.7,640737.2278999999
20009,Washington,DC,355942.7,359063.9166666667,360588.0,383938.1666666667,404128.8333333333,406221.0,416014.5833333333,428546.5833333333,436413.3333333333,444542.25,453088.7,471665.3367
77429,Cypress,TX,146847.9,146559.08333333334,139910.25,154709.91666666666,169439.41666666666,172013.25,186942.33333333334,195861.5,201494.16666666666,200186.58333333334,201968.5,210855.114
78245,San Antonio,TX,,,,193526.25,206891.16666666666,199964.66666666666,187288.5,189099.58333333334,176225.83333333334,162025.41666666666,153448.4,160046.6812
77479,Sugar Land,TX,226060.6,215718.5,208531.75,225623.58333333334,229948.08333333334,232712.5,249347.16666666666,247313.75,258607.75,255215.41666666666,268269.6,277659.03599999996
10462,New York,NY,117678.4,105668.08333333333,95300.33333333333,99070.25,100251.83333333333,106804.66666666667,117380.0,126700.58333333333,142977.33333333334,165930.58333333334,179796.6,190045.0062
10456,New York,NY,134924.8,120892.75,122096.0,117385.66666666667,125420.33333333333,127456.33333333333,133195.33333333334,147852.58333333334,169339.66666666666,177025.91666666666,181063.4,189754.4432
60613,Chicago,IL,192541.2,162407.0,140656.25,145981.75,163656.41666666666,164927.5,169618.25,176894.66666666666,181630.66666666666,180406.83333333334,180315.6,187347.9084
30044,Lawrenceville,GA,105489.2,92200.08333333333,90142.08333333333,99855.08333333333,116790.75,130662.33333333333,144147.25,158196.16666666666,173745.58333333334,189046.41666666666,195981.0,206172.01200000002
10019,New York,NY,706804.1,753148.5833333334,768073.6666666666,793755.8333333334,892983.8333333334,979016.8333333334,1002131.5833333334,989612.0833333334,979629.0833333334,936607.6666666666,905708.2,909331.0327999999
63376,Saint Peters,MO,79624.2,75913.58333333333,75760.83333333333,72987.16666666667,79910.83333333333,78416.25,78176.83333333333,86553.75,90589.33333333333,95710.5,103851.4,108940.11859999999
10003,New York,NY,,,,,,870249.9,937660.6666666666,976164.3333333334,962650.9166666666,907801.75,871713.5,856022.657
60625,Chicago,IL,143382.2,115332.91666666667,99235.08333333333,101432.16666666667,116154.83333333333,125868.5,133049.91666666666,138567.75,146725.58333333334,151766.41666666666,150279.3,157342.42709999997
30043,Lawrenceville,GA,182292.1,155252.25,143397.66666666666,153520.08333333334,172175.0,181795.25,194300.41666666666,206396.25,221957.5,240240.16666666666,251078.4,263381.24159999995
11230,New York,NY,193491.0,207120.66666666666,219070.16666666666,220882.58333333334,212505.66666666666,238333.08333333334,258382.91666666666,277797.25,299481.9166666667,307663.5833333333,306017.7,307547.78849999997
11212,New York,NY,371863.0,372478.9166666667,372117.75,386171.1666666667,420045.0833333333,448304.1666666667,505555.5833333333,569890.8333333334,623737.1666666666,671358.9166666666,703275.3,739142.3403
77036,Houston,TX,,,,42030.0,41404.333333333336,43762.583333333336,46755.583333333336,45867.25,48763.583333333336,52804.083333333336,53295.5,55587.20649999999
10463,New York,NY,,,,,,176488.0,191968.75,199304.75,216087.41666666666,229155.16666666666,235751.6,248717.938
60629,Chicago,IL,90783.1,75957.16666666667,71842.41666666667,75460.66666666667,80671.66666666667,90926.25,100408.5,113618.5,124086.08333333333,128629.33333333333,130779.8,138495.8082
11209,New York,NY,290541.9,258690.41666666666,266406.8333333333,274620.1666666667,310115.0,322185.75,288121.0833333333,317289.9166666667,344590.4166666667,346886.3333333333,339820.2,349335.1656
30096,Duluth,GA,135144.8,122371.25,118247.91666666667,122977.33333333333,136520.5,151942.16666666666,162814.75,171892.08333333334,191547.83333333334,193304.41666666666,193093.5,202168.8945
11221,New York,NY,259718.7,261439.58333333334,273138.3333333333,309822.0833333333,379410.0,448529.9166666667,528005.8333333334,564585.3333333334,587242.0,599179.1666666666,647301.3,667367.6403
7030,Hoboken,NJ,379483.3,355939.9166666667,352079.8333333333,387739.3333333333,428848.4166666667,451957.5,489453.4166666667,522593.25,549172.25,527658.5,515556.2,533600.667
98052,Redmond,WA,182573.8,158281.75,140002.33333333334,159760.66666666666,183234.5,198091.83333333334,221979.58333333334,267261.9166666667,315952.0,314353.5833333333,322894.9,342268.59400000004
30024,Suwanee,GA,203603.4,191419.75,188841.66666666666,211084.08333333334,231166.58333333334,249334.75,265385.5,281621.1666666667,309121.5,319546.6666666667,319407.1,333461.0124
60610,Chicago,IL,238907.0,213106.08333333334,201993.66666666666,216899.58333333334,239975.66666666666,241328.75,243642.58333333334,252537.5,254447.58333333334,252540.75,252349.3,262190.9227
78704,Austin,TX,210663.8,204958.58333333334,211530.16666666666,227265.41666666666,254002.58333333334,276119.6666666667,300697.25,308034.75,318469.8333333333,330218.75,344768.0,363730.24
77077,Houston,TX,59482.2,58731.25,58224.25,64216.916666666664,73684.66666666667,79764.16666666667,81124.75,86977.16666666667,88765.91666666667,90640.33333333333,90098.0,93251.43
85032,Phoenix,AZ,72701.9,70659.5,78871.75,97119.0,111863.75,115772.41666666667,124519.5,133218.16666666666,147790.83333333334,163023.91666666666,177777.2,188443.83200000002
77379,Spring,TX,66840.2,62259.0,64665.333333333336,70458.33333333333,78327.0,90153.75,99789.25,104877.08333333333,114680.5,119319.66666666667,124346.9,129693.81669999998
75287,Dallas,TX,,79166.4,77274.25,71332.91666666667,78404.83333333333,83287.33333333333,93746.25,101963.16666666667,110992.83333333333,125069.75,128773.5,134697.081
10024,New York,NY,535167.9,617409.25,617886.9166666666,639487.75,711487.5,737268.9166666666,764795.5833333334,784961.6666666666,787600.25,748736.0,721235.3,760903.2415
78666,San Marcos,TX,93170.4,90652.08333333333,92664.41666666667,94470.33333333333,97892.58333333333,114379.75,130490.16666666667,135442.91666666666,143170.58333333334,150934.58333333334,159408.8,167219.8312
21234,Parkville,MD,238537.2,203539.66666666666,179619.91666666666,182165.75,184336.5,179417.08333333334,175258.5,174785.83333333334,176365.16666666666,176548.16666666666,175638.8,183015.6296
33160,Sunny Isles Beach,FL,112525.8,111724.25,122542.83333333333,145155.25,167668.16666666666,180478.66666666666,186688.75,186452.16666666666,185415.33333333334,181903.25,180429.9,186384.08669999999
23464,Virginia Beach,VA,,,,280398.0,277722.25,293779.5,304689.3333333333,299501.9166666667,299755.8333333333,299519.4166666667,300391.3,314509.69109999994
34787,Winter Garden,FL,52394.1,49699.25,51674.75,57586.583333333336,66477.66666666667,73874.41666666667,85538.91666666667,97417.66666666667,109538.5,124159.41666666667,130890.3,136780.3635
78521,Brownsville,TX,59053.5,56940.333333333336,59375.333333333336,62784.333333333336,59125.75,59686.083333333336,61641.333333333336,63384.333333333336,61432.166666666664,65779.33333333333,68405.6,72236.31360000001
8701,Lakewood Township,NJ,72875.0,66375.66666666667,58228.833333333336,56603.416666666664,57305.083333333336,54260.0,54398.833333333336,56429.0,60494.916666666664,62760.75,66417.4,69206.9308
75243,Dallas,TX,43360.6,45134.916666666664,45179.333333333336,43482.5,42144.083333333336,43020.333333333336,47540.833333333336,57857.5,70855.08333333333,75092.66666666667,79596.9,82939.96979999999
11214,New York,NY,236336.3,215440.91666666666,212427.41666666666,216733.91666666666,220354.91666666666,243269.08333333334,268048.8333333333,284235.0833333333,295700.0833333333,303462.8333333333,309907.6,319824.6432
28027,Concord,NC,95827.1,81645.33333333333,77656.75,74290.91666666667,71125.25,74962.66666666667,78956.5,91400.58333333333,105989.5,108987.83333333333,127486.5,134498.25749999998
11207,New York,NY,241682.2,252468.75,249508.33333333334,250505.41666666666,257758.75,252782.41666666666,267411.5,279002.0,298449.8333333333,307408.25,297455.1,314112.5856
94501,Alameda,CA,261932.1,230416.08333333334,208487.25,258515.66666666666,318205.9166666667,350188.8333333333,402181.8333333333,426931.3333333333,478797.9166666667,464921.4166666667,471016.6,488915.2308
2169,Quincy,MA,197154.8,185362.5,179945.83333333334,196306.91666666666,215732.33333333334,221874.83333333334,237756.16666666666,259900.58333333334,283960.75,290834.5,297536.6,310330.67379999993
33411,Royal Palm Beach,FL,40767.7,37748.583333333336,35601.916666666664,40596.5,47154.333333333336,50989.75,57073.583333333336,63356.0,68634.83333333333,74479.58333333333,76285.0,79870.39499999999
11229,New York,NY,160280.8,162800.08333333334,170400.41666666666,170323.08333333334,170347.83333333334,178841.66666666666,194238.83333333334,209814.08333333334,229802.5,241982.33333333334,245075.9,253408.4806
60619,Chicago,IL,,,65492.142857142855,68459.25,68606.66666666667,69919.58333333333,66821.16666666667,67179.5,64928.583333333336,57031.25,59233.4,61780.4362
78745,Austin,TX,160714.6,152299.66666666666,152924.5,170758.0,184131.08333333334,200315.91666666666,223654.25,243523.25,253472.91666666666,267563.0,265825.1,282040.4311
94110,San Francisco,CA,610193.2,568719.1666666666,590265.8333333334,693856.1666666666,799932.4166666666,893018.1666666666,960038.1666666666,942824.75,1005849.0833333334,1026288.9166666666,1061858.9,1100085.8203999999
23462,Virginia Beach,VA,163708.4,146501.41666666666,126226.25,131040.58333333333,122491.83333333333,120183.08333333333,122095.16666666667,125862.33333333333,131607.58333333334,133783.91666666666,141647.6,149154.9228
33025,Miramar,FL,,,73882.66666666667,87643.33333333333,108987.41666666667,116670.08333333333,124582.58333333333,130874.16666666667,136229.16666666666,141332.0,145653.4,151625.18939999997
10458,New York,NY,134337.8,126382.66666666667,125948.83333333333,114755.25,108785.0,106672.25,114348.91666666667,133872.41666666666,145358.41666666666,158083.83333333334,164225.3,171122.7626
75067,Lewisville,TX,93115.2,83688.91666666667,81804.16666666667,95474.41666666667,102869.0,114205.25,123774.91666666667,133033.16666666666,143188.66666666666,161053.33333333334,162942.1,170926.2629
90034,Los Angeles,CA,409714.9,373762.75,334503.8333333333,381643.5833333333,424282.0833333333,432846.8333333333,465808.8333333333,516063.0,549066.4166666666,561336.25,596119.2,636655.3056
80134,Parker,CO,,286795.5,292808.3333333333,376946.75,422202.1666666667,462422.6666666667,508037.8333333333,561184.6666666666,625811.9166666666,661015.4166666666,676142.6,706569.0169999999
33139,Miami Beach,FL,204076.1,192653.58333333334,201444.25,231914.41666666666,263443.5833333333,279216.25,285560.5833333333,277629.3333333333,266690.6666666667,258755.0,251575.8,259626.2256
60611,Chicago,IL,271332.3,251180.83333333334,240562.25,260318.25,284007.5,287630.5,288964.8333333333,296204.25,295101.75,289756.1666666667,288910.9,299889.51420000003
48197,Ypsilanti,MI,75524.6,73477.0,75696.0,86110.41666666667,93402.66666666667,89020.91666666667,89608.91666666667,101611.91666666667,114116.33333333333,124368.33333333333,125212.1,130345.79609999999
44107,Lakewood,OH,52349.5,48855.833333333336,46550.666666666664,45861.333333333336,42961.583333333336,45980.083333333336,52426.5,58196.083333333336,67202.91666666667,72700.41666666667,79457.6,83907.2256
66062,Olathe,KS,176279.4,166071.25,153814.75,160101.75,166954.66666666666,176856.83333333334,187217.75,205358.75,219452.25,230208.91666666666,242235.9,255316.6386
11211,New York,NY,443196.2,436565.0833333333,470102.3333333333,541746.4166666666,647013.75,724418.3333333334,758764.4166666666,755954.25,774563.6666666666,771066.3333333334,757298.9,789862.7527
44035,Elyria,OH,,,,,,51556.6,59311.0,66034.16666666667,59562.666666666664,62187.083333333336,64203.6,67734.798
85281,Tempe,AZ,137379.9,111563.08333333333,119035.25,153599.83333333334,172157.08333333334,185563.41666666666,202913.5,211094.66666666666,226493.5,238463.75,260775.9,276944.0058
11377,New York,NY,198313.8,208898.75,207691.41666666666,216273.0,220218.58333333334,248798.16666666666,274969.1666666667,312539.5833333333,347923.75,360869.1666666667,361126.0,379182.3
10453,New York,NY,,,,,,,176462.0,165637.75,136845.25,146016.41666666666,156814.6,162930.3694
90805,Long Beach,CA,178351.3,173934.66666666666,177864.08333333334,208988.5,241525.16666666666,260554.75,273990.25,299205.25,335205.1666666667,357706.25,383937.7,406590.0243
7302,Jersey City,NJ,369698.3,361661.1666666667,373239.8333333333,414817.0,471472.9166666667,517645.5833333333,573501.75,619647.3333333334,660348.5833333334,634191.6666666666,626411.2,646456.3584
90650,Norwalk,CA,197906.2,201903.41666666666,192883.0,193631.16666666666,213860.08333333334,237081.91666666666,247690.41666666666,257874.83333333334,282545.25,288693.5,299838.4,316929.1888
90044,Los Angeles,CA,144482.2,142427.33333333334,161748.33333333334,195528.41666666666,223163.5,240181.08333333334,274108.75,323561.25,358490.5,396179.3333333333,444441.2,475552.08400000003
85710,Tucson,AZ,83922.8,71007.66666666667,61959.416666666664,63169.25,71890.08333333333,71989.41666666667,74006.16666666667,79003.58333333333,87683.75,91352.16666666667,94180.3,99548.5771
92683,Westminster,CA,308807.8,321489.5,324540.0833333333,376209.4166666667,417248.0833333333,447505.75,496159.1666666667,541895.5833333334,552931.1666666666,603458.5,632262.0,661346.052
85225,Chandler,AZ,84016.0,69391.0,67972.75,77999.91666666667,86640.66666666667,91466.5,100102.66666666667,111247.25,127164.75,140655.08333333334,154540.5,163349.30849999998
11234,New York,NY,195867.6,192533.83333333334,186766.83333333334,186381.0,202845.41666666666,212419.41666666666,225076.08333333334,239721.66666666666,259454.58333333334,269125.0,270604.9,282511.51560000004
30281,Stockbridge,GA,103439.7,91689.16666666667,87169.25,91755.83333333333,108193.91666666667,114828.91666666667,124756.0,136414.0,151267.41666666666,165783.66666666666,174293.4,184751.00400000002
37075,Hendersonville,TN,148546.1,145762.08333333334,140632.41666666666,143282.91666666666,156942.16666666666,165407.83333333334,186029.66666666666,206360.25,227246.33333333334,240495.83333333334,252640.6,262493.5834
11355,New York,NY,231376.7,230515.58333333334,241829.0,251447.33333333334,273964.0833333333,292015.9166666667,309723.8333333333,339259.4166666667,369963.4166666667,381305.6666666667,379981.8,392901.1812
11238,New York,NY,388485.7,376105.8333333333,371436.5,411773.75,504366.75,577305.1666666666,638021.3333333334,656931.9166666666,677927.3333333334,684212.0833333334,668060.3,672736.7221
78641,Leander,TX,216192.6,199129.25,202010.08333333334,211505.41666666666,230862.0,251740.83333333334,270206.0,287253.0833333333,298979.5,308377.5,322471.8,335693.14379999996
10314,New York,NY,237512.6,231429.41666666666,213288.08333333334,210711.41666666666,213241.25,218882.75,230950.66666666666,258369.66666666666,293535.75,300593.1666666667,292691.8,304106.7802
19143,Philadelphia,PA,150506.0,139521.5,141291.33333333334,140365.16666666666,162328.75,178467.25,191549.16666666666,215151.91666666666,232263.16666666666,248254.08333333334,248353.5,265986.59849999996
79938,El Paso,TX,108625.6,101229.91666666667,92037.66666666667,87503.41666666667,81373.5,81647.25,88808.75,101231.58333333333,94084.66666666667,94346.08333333333,103166.3,107292.952
91709,Chino Hills,CA,256582.7,249007.66666666666,239072.16666666666,276645.3333333333,320685.9166666667,327624.6666666667,324984.25,348559.6666666667,379179.5,389238.5,399393.3,418963.5717
11215,New York,NY,445235.4,442953.1666666667,440487.5,470696.8333333333,569664.8333333334,645992.0833333334,676580.1666666666,686616.9166666666,700381.0833333334,692249.25,685102.3,700174.5506000001
60617,Chicago,IL,,74416.0,63801.666666666664,54444.25,53275.583333333336,56200.166666666664,58427.833333333336,59872.333333333336,63649.833333333336,66440.91666666667,68974.1,73664.33880000001
87114,Albuquerque,NM,157457.8,148686.58333333334,136071.91666666666,152190.16666666666,155480.08333333334,146733.0,150197.91666666666,159166.5,163779.33333333334,171137.25,181879.8,192610.70819999996
32210,Jacksonville,FL,91857.9,75710.91666666667,62945.916666666664,61772.833333333336,66482.41666666667,68227.75,74122.75,75982.83333333333,86239.91666666667,93152.83333333333,97058.4,101426.02799999999
43081,Westerville,OH,,,,50825.5,53934.166666666664,60775.333333333336,64734.083333333336,70711.0,76387.08333333333,87252.25,102161.3,107678.0102
94558,Napa,CA,277055.7,267218.4166666667,253903.91666666666,290930.5833333333,318632.75,339250.1666666667,375512.0,413224.5,462906.3333333333,474183.4166666667,474960.3,496808.47380000004
90026,Los Angeles,CA,301790.1,297154.75,300525.5833333333,327222.9166666667,374144.8333333333,444853.3333333333,515237.1666666667,585144.5833333334,672298.3333333334,743885.5,789224.5,827896.5005
76063,Mansfield,TX,134814.6,115935.91666666667,113033.33333333333,110137.08333333333,113335.16666666667,123118.91666666667,125099.83333333333,126913.83333333333,135498.5,153764.16666666666,163013.4,170512.0164
77459,Missouri City,TX,205341.5,201528.0,199317.58333333334,209977.75,235165.66666666666,260024.83333333334,267679.0,277587.4166666667,277728.6666666667,288364.0833333333,286936.8,297266.5248
91910,Chula Vista,CA,139279.5,131450.08333333334,122307.75,136605.75,153553.08333333334,162432.75,187589.5,216788.41666666666,245532.75,250704.58333333334,263306.6,275945.3168
27587,Wake Forest,NC,150908.6,142957.83333333334,136959.58333333334,135776.0,139715.41666666666,143255.58333333334,148904.16666666666,156868.0,165235.5,174032.5,180383.7,188681.35020000002
30040,Cumming,GA,122693.1,111038.0,106494.08333333333,114407.66666666667,122365.08333333333,128535.0,140458.91666666666,152910.58333333334,171234.66666666666,180788.0,187216.0,196202.36800000002
97229,Portland,OR,204246.8,179747.66666666666,170315.0,182704.41666666666,202985.58333333334,225203.08333333334,257087.41666666666,297391.3333333333,322025.8333333333,320723.3333333333,314180.5,327376.081
6010,Bristol,CT,,,,82122.625,85096.83333333333,89041.66666666667,95097.66666666667,88851.16666666667,86473.66666666667,83546.58333333333,85972.2,90786.6432
17603,Lancaster Township,PA,80907.2,73960.16666666667,73794.41666666667,76063.16666666667,77884.08333333333,78479.0,77643.33333333333,83460.75,92924.75,104595.0,107576.6,113278.1598
76028,Burleson,TX,90594.6,85886.33333333333,83147.33333333333,83524.33333333333,90462.83333333333,95296.91666666667,102573.08333333333,116421.08333333333,133496.5,145771.58333333334,151347.0,158308.962
33908,Fort Myers,FL,79810.7,76592.08333333333,75657.41666666667,79130.16666666667,81977.75,87564.41666666667,97967.16666666667,102761.58333333333,108330.41666666667,110187.66666666667,111958.1,116324.4659
43123,Grove City,OH,,,,,,,,107731.0,95738.33333333333,84172.83333333333,92312.4,97574.20679999999
75056,The Colony,TX,104947.2,97166.66666666667,91934.0,97236.83333333333,111339.25,123897.0,139645.58333333334,158675.5,184708.41666666666,196387.5,199383.6,208954.01280000003
89108,Las Vegas,NV,,42241.0,42377.0,47733.666666666664,56428.333333333336,57167.25,61689.75,65201.083333333336,81582.58333333333,98711.08333333333,99816.7,104108.81809999999
85308,Glendale,AZ,131421.7,111270.83333333333,114326.91666666667,127784.91666666667,141609.08333333334,150869.41666666666,159986.91666666666,171093.75,183499.08333333334,193912.08333333334,209435.7,221164.09920000003
78577,Pharr,TX,63750.8,65694.5,64003.833333333336,55634.166666666664,60132.0,61808.916666666664,60217.833333333336,58502.5,56472.25,54991.333333333336,57527.4,60058.6056
78240,San Antonio,TX,66736.2,64809.166666666664,63037.25,67189.41666666667,76803.83333333333,79379.16666666667,86416.66666666667,92279.08333333333,98657.16666666667,106211.25,109070.2,113869.2888
94533,Fairfield,CA,,,,115620.5,143767.41666666666,144452.33333333334,147264.91666666666,169898.66666666666,195739.75,207795.16666666666,214500.0,222436.49999999997
87111,Albuquerque,NM,135968.4,125251.5,124115.08333333333,128561.58333333333,133569.83333333334,135344.75,133035.75,132682.33333333334,135886.08333333334,144219.91666666666,152923.7,162099.12200000003
14850,Town Of Ithaca,NY,125301.7,124845.41666666667,123323.91666666667,128150.0,139512.5,141941.16666666666,143215.91666666666,146029.08333333334,152456.0,150980.41666666666,155651.3,162655.60849999997
33024,Pembroke Pines,FL,52095.3,44442.25,45798.666666666664,55710.583333333336,70152.08333333333,76007.75,81196.0,87014.83333333333,95767.25,101922.25,108999.2,113359.168
98012,Bothell,WA,,122640.85714285714,112148.25,108122.25,129967.08333333333,147847.83333333334,167802.91666666666,192544.0,215038.08333333334,231776.33333333334,239728.7,252194.59240000002
48180,Taylor,MI,,38011.545454545456,32012.75,35273.333333333336,41905.916666666664,44701.833333333336,49605.75,54158.166666666664,64077.833333333336,70491.66666666667,78694.0,83573.028
77845,College Station,TX,176318.9,171458.75,174612.16666666666,177007.58333333334,188734.25,207247.08333333334,220332.41666666666,239801.25,249644.5,259921.0,273545.6,286402.24319999997
30318,Atlanta,GA,86444.3,96205.25,102311.83333333333,107873.16666666667,114706.5,123050.08333333333,134507.0,153293.33333333334,175291.75,187725.66666666666,183610.1,193892.2656
44060,Mentor,OH,80738.4,70844.75,68088.33333333333,65395.916666666664,66801.16666666667,64287.833333333336,72316.66666666667,77671.83333333333,80219.75,86777.33333333333,88973.7,93867.25349999999
85364,Yuma,AZ,68829.0,60013.666666666664,61336.916666666664,59334.0,58299.25,59855.75,68852.25,70724.41666666667,73860.0,82814.91666666667,85397.9,90094.7845
95608,Carmichael,CA,169782.0,164513.08333333334,148485.91666666666,174572.0,211957.91666666666,229642.66666666666,252420.25,281687.9166666667,301199.3333333333,301294.6666666667,320568.4,337879.0936
