RegionName,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
77036,2658,TX,49442.4,45839.5,44422.58333333334,39664.5,40539.66666666666,43252.41666666666,46346.0,48044.5,51488.0,54794.83333333334,57803.2,60288.73759999999
10463,4106,NY,241022.1,234702.41666666663,239223.83333333328,233368.41666666663,226319.75,227161.66666666663,253970.58333333328,257473.41666666663,250342.25,279667.16666666674,305143.9,321926.8145
60629,1036,IL,96413.4,88289.5,76353.58333333331,75874.83333333331,72599.0,78170.16666666669,88060.33333333331,94733.41666666669,101748.91666666669,105651.83333333331,106784.1,113084.3619
11209,4106,NY,298130.4,276050.91666666674,287611.16666666674,297148.58333333326,312304.83333333326,337590.58333333326,356078.58333333326,387091.5,415313.75,432170.25,417883.1,429583.8268
30096,1550,GA,113121.6,95120.25,83686.25,94595.75,114383.91666666669,125191.25,135394.25,146014.0,160123.08333333337,173264.83333333337,181638.6,190175.6142
11221,4106,NY,347447.6,344067.66666666674,363957.16666666674,414158.0,509070.75,610722.0833333335,684569.0833333335,714601.6666666665,741707.6666666665,738676.0833333335,741531.7,764519.1826999999
7030,2587,NJ,482933.4,456135.66666666674,458147.66666666674,503705.08333333326,564771.25,608419.5,657911.0,698098.0,728797.3333333335,702083.8333333335,688973.8,713087.8829999999
98052,4912,WA,274279.7,238118.66666666663,214002.8333333333,239422.75,272990.83333333326,295677.83333333326,330426.5,392376.33333333326,464562.41666666674,463558.75,478196.2,506887.972
30024,5773,GA,206966.0,183386.5,175611.66666666663,195852.41666666663,222683.0833333333,235211.08333333328,249453.66666666663,266760.08333333326,286093.83333333326,299434.16666666674,305391.5,318828.726
60610,1036,IL,339878.8,317852.41666666674,303273.66666666674,325737.0,358649.5,369017.41666666674,376510.66666666674,388711.5,393401.33333333326,385018.66666666674,382905.8,397839.1262
78704,250,TX,267369.1,261519.91666666663,266352.58333333326,288247.66666666674,320433.75,347686.0,375764.25,387413.16666666674,398553.91666666674,412781.41666666674,427270.2,450770.061
77077,2658,TX,78793.0,75762.16666666669,73051.0,80115.91666666669,89332.58333333331,97641.0,104248.75,106584.33333333331,108660.91666666669,113200.25,112696.3,116640.6705
85032,4630,AZ,88467.4,75585.5,78795.25,97375.91666666669,112611.41666666669,116974.41666666669,124397.25,135412.66666666663,150321.75,162891.75,175697.6,186239.456
77379,5609,TX,95965.9,82514.5,83673.58333333331,84731.08333333331,92318.41666666669,102623.0,110740.33333333331,115988.83333333331,120248.58333333331,130188.5,134197.6,139968.0968
75287,1359,TX,123896.1,112938.58333333331,108859.25,112047.0,121118.75,132590.08333333337,149158.16666666663,165161.41666666663,181530.91666666663,188506.0,189187.1,197889.7066
10024,4106,NY,800126.2,882592.25,919563.1666666665,956068.0833333335,1043425.9166666665,1139748.25,1183628.75,1174595.083333333,1202505.916666667,1241411.25,1271069.2,1340978.0059999998
78666,5245,TX,107945.7,103063.58333333331,105699.0,109386.16666666669,109177.16666666669,117843.58333333331,123080.66666666669,131914.16666666663,139215.66666666663,145583.0,153058.9,160558.7861
21234,4527,MD,158891.9,143409.58333333337,127615.91666666669,125300.25,126086.08333333331,125181.41666666669,124868.08333333331,127257.75,132389.66666666663,136003.16666666663,138323.1,144132.67020000002
33160,5756,FL,250556.2,248769.33333333328,261629.58333333328,306854.58333333326,351345.16666666674,373250.83333333326,382956.83333333326,378488.5,369729.0,355782.83333333326,346034.6,357453.7418
23464,6192,VA,168930.0,156170.0,144560.58333333337,145108.5,142197.58333333337,142925.58333333337,145544.0,147690.5,151081.16666666663,154508.58333333337,161418.4,169005.0648
34787,6605,FL,72734.6,71698.0,75508.08333333331,91753.58333333331,106805.33333333331,111881.91666666669,122770.66666666669,133209.66666666663,148846.33333333337,163094.58333333337,170452.0,178122.34
78521,703,TX,66537.0,66185.41666666669,66480.41666666669,65808.41666666669,58465.5,59086.66666666666,57613.5,57257.5,63049.33333333334,63524.33333333334,64961.8,68599.66080000001
8701,3095,NJ,130841.3,121045.16666666669,108442.0,107558.08333333331,123124.5,126733.25,129693.0,133270.5,137709.16666666663,140721.25,142662.8,148654.6376
75243,1359,TX,43020.4,41605.25,39944.833333333336,42124.583333333336,44478.83333333334,47245.25,53923.66666666666,65633.91666666669,81232.58333333331,85503.41666666669,97852.3,101962.0966
11214,4106,NY,255234.3,258239.66666666663,259164.5,274448.41666666674,292950.41666666674,313893.41666666674,337590.33333333326,354264.16666666674,374908.41666666674,390956.58333333326,369363.4,381183.0288
28027,1209,NC,151904.9,145215.0,144732.91666666663,137478.08333333337,145497.16666666663,150428.25,157000.58333333337,168818.75,181010.66666666663,195747.0,209095.6,220595.858
