index,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
51,Adams,TN,276530.0,277334.5,279772.66666666674,281187.08333333326,287785.75,289160.33333333326,289754.08333333326,298013.75,311487.5,324743.75,347046.5,367175.197
52,Adams,WI,90985.5,89853.33333333331,91888.91666666669,89418.33333333331,88604.5,90917.5,94970.0,99135.25,102681.5,105474.91666666669,110215.7,114403.8966
53,Adams Center,NY,148300.45,150835.9166666667,164198.7083333333,166882.4583333333,168886.79166666663,168823.6666666667,169500.0,171275.2083333333,174681.25,172823.04166666663,169682.25,175116.73285
54,Adams Run,SC,,,,347600.4285714286,313432.41666666674,321722.33333333326,303124.75,290639.41666666674,307600.91666666674,306243.41666666674,316376.1,329980.27229999995
55,Adamstown,MD,531604.9,495735.08333333326,475337.16666666674,478018.66666666674,493866.33333333326,492188.91666666674,488355.83333333326,518538.33333333326,525143.9166666665,520891.0,522054.4,543980.6848
56,Adamstown,PA,316750.1,304594.33333333326,291040.0,287484.16666666674,276094.58333333326,278708.16666666674,280254.33333333326,296717.33333333326,288358.16666666674,298692.91666666674,317365.3,331646.7385
57,Adamsville,AL,126419.0,128198.58333333331,121508.25,116731.66666666669,116108.75,113152.58333333331,121109.66666666669,121644.33333333331,130700.33333333331,137635.33333333337,144361.7,147248.934
58,Adamsville,OH,141449.9,135018.41666666663,134303.91666666663,136653.83333333337,139773.5,142790.0,143699.91666666663,151855.0,161837.16666666663,169281.75,175932.0,184552.668
59,Adamsville,TN,,,,,,,,191847.2,197875.16666666663,213211.41666666663,220771.9,230265.0917
60,Addison,AL,246663.0,244883.5,245333.08333333328,220229.91666666663,231110.5,222869.8333333333,231629.0,235170.75,219553.5833333333,210709.0,213981.7,223396.8948
61,Addison,IL,385444.4,360438.83333333326,341464.25,348021.16666666674,364131.75,372225.25,378782.83333333326,389284.91666666674,399480.16666666674,408749.83333333326,411991.0,428058.649
62,Addison,ME,130618.6,127416.0,133624.66666666663,132685.83333333337,139968.5,138891.25,143901.58333333337,144141.58333333337,152196.66666666663,157829.83333333337,164805.4,173704.8916
63,Addison,MI,178506.3,170692.91666666663,156616.08333333337,162416.58333333337,151884.33333333337,168055.33333333337,179340.5,196224.5833333333,216877.16666666663,227273.16666666663,229946.1,242363.1894
64,Addison,WI,316593.9,296144.91666666674,283797.25,279777.5,298654.16666666674,309918.25,339268.16666666674,336128.0,319566.83333333326,322075.58333333326,348892.8,363546.2976
65,Addison (Webster Springs),WV,,,,,,,51712.0,51848.75,54390.16666666666,57819.33333333334,61725.9,63824.5806
66,Addison Township,PA,,149824.4,151384.75,156482.75,158776.0,158919.08333333337,161669.33333333337,160222.91666666663,162654.0,168474.33333333337,192147.8,202715.929
67,Addy,WA,198600.3,188516.91666666663,185456.0833333333,195664.5833333333,211648.5833333333,216372.8333333333,242851.41666666663,274719.16666666674,285387.41666666674,287733.75,293138.3,306622.6618
68,Adel,GA,171496.6,160602.58333333337,156236.91666666663,163442.16666666663,176426.41666666663,186121.75,200570.16666666663,221085.16666666663,236852.25,251881.75,263955.8,275833.811
69,Adel,IA,369508.2,365547.25,380850.41666666674,377033.0,372341.08333333326,365982.25,375723.75,382686.58333333326,393361.83333333326,400639.08333333326,401838.8,419921.54600000003
70,Adelanto,CA,133700.4,134011.91666666663,131906.16666666663,153931.75,187886.0,205717.0833333333,219906.0,242217.25,266436.25,276110.25,287393.4,302625.2502
71,Adena,OH,,,,,,,69413.0,69540.75,73388.16666666669,78169.33333333331,80048.7,83810.9889
72,Adin,CA,,,81596.9,88358.58333333331,101262.58333333331,106085.83333333331,111088.66666666669,116542.16666666669,123391.25,127189.58333333331,144638.7,148977.861
73,Adkins,TX,256485.6,247936.66666666663,254229.83333333328,266549.83333333326,280844.91666666674,300986.08333333326,320361.75,344023.16666666674,373437.08333333326,389694.66666666674,393068.1,407611.6196999999
74,Admire,KS,,79384.0,83849.83333333331,74887.0,75544.66666666669,81172.33333333331,77808.33333333331,75066.66666666669,71274.91666666669,73125.5,72015.0,74967.61499999999
75,Adolphus,KY,,,75229.0,77116.66666666669,80039.41666666669,84366.41666666669,86317.83333333331,92796.83333333331,103572.33333333331,107107.08333333331,112240.7,117403.7722
76,Adrian,GA,101069.1,98917.75,98328.75,92948.41666666669,93279.83333333331,95980.58333333331,96158.41666666669,98208.0,104502.25,114898.66666666669,122978.0,128020.09799999998
77,Adrian,MI,114185.0,109123.0,106260.33333333331,113487.66666666669,124778.75,135653.41666666663,147568.16666666663,162407.5,171880.83333333337,178132.58333333337,185750.1,194480.3547
78,Adrian,MN,141040.3,141433.0,136520.5,137183.0,139542.83333333337,145809.25,147150.08333333337,146203.75,146535.66666666663,152829.83333333337,171194.3,176843.71189999997
79,Adrian,MO,161362.8,156731.83333333337,152257.58333333337,158586.83333333337,162054.58333333337,169564.0,174367.16666666663,183333.8333333333,199760.75,211385.0,219495.7,229153.5108
80,Adrian,OR,,,,,260121.7,291111.58333333326,337290.58333333326,373937.66666666674,379570.66666666674,395320.25,391261.6,397913.0471999999
81,Advance,IN,131358.2,125267.25,125497.5,125879.41666666669,139387.75,146707.58333333337,162190.5,156664.91666666663,163686.91666666663,175499.16666666663,175451.3,181942.9981
82,Advance,MO,,,,,,205360.2,240972.83333333328,242668.33333333328,209550.3333333333,197616.0833333333,186805.2,194837.8236
83,Advance,NC,401048.6,387269.33333333326,379113.58333333326,383750.83333333326,391581.5,407721.58333333326,419871.16666666674,438526.25,458952.83333333326,478472.5,492511.5,514674.5175
84,Affton,MO,254304.2,242528.0,233129.0,235705.41666666663,242338.83333333328,244909.58333333328,247062.66666666663,270101.5,276931.25,282361.5,284851.6,301942.696
85,Afton,IA,,,,,,,,,105292.8,110956.25,114667.5,119254.2
86,Afton,MN,579538.6,567293.3333333335,545797.6666666665,577522.3333333335,622810.8333333335,634083.0,641063.0,643925.75,686415.75,682682.5,695256.7,731410.0484
87,Afton,OK,293361.2,298818.83333333326,317424.41666666674,329188.16666666674,355119.41666666674,383177.41666666674,399248.5,410154.66666666674,432851.91666666674,436163.75,438076.8,455161.79519999993
88,Afton,VA,581447.1,560447.5,553943.5833333335,568912.8333333335,590448.6666666665,611301.0,613949.4166666665,623727.0833333335,633366.0833333335,646500.5833333335,646944.1,672174.9199
89,Agate,CO,,289520.7,277396.41666666674,284892.58333333326,305269.75,336464.5,380137.41666666674,426873.58333333326,450476.16666666674,467955.0,489320.2,511339.609
90,Agawam,MA,286591.45,279466.375,271800.66666666674,269902.83333333326,269011.37499999994,272381.91666666674,278892.1666666666,287346.8333333334,301440.4166666666,312245.2916666666,322549.25,338181.8349
91,Agency,IA,248680.0,241807.08333333328,212654.75,218262.91666666663,204945.5,182946.5,195232.25,197341.0,204765.5,206052.5,214116.8,223966.1728
92,Agoura Hills,CA,1181261.4,1135007.666666667,1107287.916666667,1243561.833333333,1357889.666666667,1380063.083333333,1437776.25,1518363.583333333,1615879.833333333,1611390.0,1649801.3,1730641.5636999996
93,Agra,OK,,,,,,,,293530.2,306387.33333333326,306836.91666666674,326324.9,338072.59640000004
94,Aguanga,CA,400814.9,412044.08333333326,389174.66666666674,454109.08333333326,499400.41666666674,475121.0,490933.91666666674,510601.5,554728.5,586958.5,602782.1,631112.8587
95,Ahmeek,MI,,,,,,,,,38150.0,41054.833333333336,45797.6,48362.2656
96,Ahoskie,NC,163319.2,165523.41666666663,161983.25,161475.5,163120.08333333337,166370.83333333337,177870.83333333337,188066.41666666663,204899.5833333333,212662.16666666663,210502.3,218922.392
97,Ahwahnee,CA,387549.0,372549.08333333326,367305.5,417125.75,482764.5,497674.5,504772.5,518124.08333333326,548501.6666666665,552474.6666666665,573315.4,601407.8546
98,Aiea,HI,758597.9,772585.4166666665,752514.3333333335,756089.6666666665,803777.25,852460.6666666665,900669.8333333335,944762.9166666665,996994.3333333335,1005939.8333333335,981963.2,1013386.0224
99,Aiken,SC,276228.2,278082.30555555556,266587.9722222222,266606.4444444445,273502.0833333333,263923.7777777778,272897.3333333333,267342.61111111107,278531.99999999994,284598.1388888889,298420.9666666666,315998.63496666664
100,Ailey,GA,134551.7,126080.75,134707.75,150067.66666666663,159998.25,180065.25,189300.5,198325.25,211625.8333333333,221969.8333333333,230910.6,241070.6664
101,Ainsworth,IA,216786.8,195346.5,199337.16666666663,206832.3333333333,208289.3333333333,213581.41666666663,219961.0,231297.91666666663,234680.91666666663,252948.25,260636.2,271061.64800000004
102,Ainsworth,NE,,,,,,,,,109304.66666666669,122043.25,122487.7,127387.20800000001
103,Airville,PA,253856.3,229032.33333333328,218906.16666666663,219768.0833333333,231317.83333333328,236271.58333333328,250421.75,260044.5,273956.91666666674,278564.5,285583.4,295293.2356
104,Airway Heights,WA,232861.0,211754.66666666663,206540.0833333333,213875.5,206480.5,208327.66666666663,224118.25,241651.41666666663,265635.25,289896.91666666674,308425.6,326005.85919999995
105,Aitkin,MN,228605.3,226547.25,219700.0833333333,226894.5,243462.08333333328,258173.0,274057.0,284187.66666666674,297304.91666666674,309704.66666666674,315622.2,327300.2214
106,Akeley,MN,201557.1,193879.0833333333,190901.16666666663,194627.5,204789.0,204816.0,215143.3333333333,228090.08333333328,241129.5,249302.16666666663,255328.6,264520.42960000003
107,Akron,CO,,,,,104530.0,113254.0,131110.58333333337,141800.0,156091.5,168256.25,172432.2,180708.9456
108,Akron,IA,135624.5,141062.58333333337,142375.0,146499.91666666663,147145.5,152709.0,161486.83333333337,169573.41666666663,178707.91666666663,186692.5833333333,192683.0,202317.15
109,Akron,IN,116125.2,115750.08333333331,118414.33333333331,121476.25,124444.75,130860.91666666669,134206.58333333337,140217.25,149301.66666666663,157788.25,166399.6,173554.7828
110,Akron,OH,137598.325,116155.0745670996,108710.95,101458.38055555552,102290.50694444444,100248.02083333333,100983.74999999999,106083.73611111114,111512.59722222219,116291.49305555556,122162.36666666668,128531.40695833333
111,Akron,PA,227748.5,217666.5,213358.16666666663,211559.66666666663,218435.5,218664.8333333333,223047.0833333333,233495.41666666663,252254.08333333328,256389.16666666663,260575.0,273082.60000000003
112,Alabaster,AL,253765.5,243712.91666666663,237450.04166666666,240538.16666666666,249524.37499999994,254225.54166666663,261255.375,264953.6666666666,273730.45833333326,284621.5,293602.69999999995,307490.1538999999
113,Alachua,FL,312866.1,285426.66666666674,282960.33333333326,284936.91666666674,298547.08333333326,302714.33333333326,319238.16666666674,334442.25,354299.75,375314.5,384442.8,402896.0544
114,Alameda,CA,466770.6,446283.25,476341.4583333334,612018.4583333333,724502.2916666665,850774.4166666667,1039056.9583333335,1216485.708333333,1470674.4583333335,1583753.625,1702329.15,1776060.8512
115,Alamo,CA,,1713523.0,1804696.75,2094079.25,2258371.333333333,2237997.166666666,2225403.416666666,2323607.416666666,2549622.916666666,2625822.0,2603597.3,2741587.9569
116,Alamo,NV,147091.3,137123.5,132275.75,152207.75,180627.3333333333,209452.0,229467.0,235472.66666666663,253596.75,269048.25,273832.5,282047.47500000003
117,Alamo,TN,,,,,,,95133.0,99064.5,105629.75,116082.91666666669,117464.7,122045.8233
118,Alamo,TX,154748.7,152594.08333333337,160653.66666666663,164349.58333333337,170943.66666666663,175626.5,177465.75,187233.0,202489.5,207776.3333333333,218501.6,229208.1784
119,Alamogordo,NM,,,,,,258679.5,271980.1666666666,279718.58333333326,284970.9583333334,300463.04166666674,298072.80000000005,311065.3164
120,Alamosa,CO,180247.2,176404.75,178595.83333333337,192140.3333333333,209139.8333333333,231861.83333333328,255191.16666666663,274206.66666666674,291686.0,301743.5,302199.3,313682.8734
121,Alanson,MI,218870.3,216281.91666666663,210127.16666666663,212889.41666666663,227742.25,240425.16666666663,251629.16666666663,267585.66666666674,293686.66666666674,309297.5,319842.8,333276.1976
122,Alba,TX,105907.7,102276.83333333331,106221.75,114637.5,120254.66666666669,128878.0,137426.91666666663,147652.5,152199.58333333337,154366.08333333337,175209.5,183269.137
123,Albany,CA,706888.5,635348.0833333335,612043.5833333335,791254.0833333335,908980.5833333335,1023341.75,1204071.75,1396400.666666667,1488778.75,1505532.833333333,1625458.3,1722985.7980000004
124,Albany,GA,173003.19999999998,164213.7916666667,158258.24999999997,162780.83333333337,171753.6875,179758.97916666666,186833.37500000003,193612.04166666663,202970.12499999997,211373.83333333334,214333.875,220857.480425
125,Albany,IN,,,,,104855.66666666669,115922.66666666669,122715.08333333331,130764.5,133681.0,148169.0,157487.1,164888.9937
126,Albany,KY,96284.0,98520.25,98685.83333333331,100783.5,102823.83333333331,114335.0,119542.58333333331,131887.41666666663,148061.08333333337,163229.41666666663,170968.1,174900.3663
127,Albany,MN,225326.9,209603.75,223849.25,243222.41666666663,263328.33333333326,271772.83333333326,286734.75,295276.83333333326,300868.41666666674,308176.5,330104.0,347929.61600000004
128,Albany,MO,,,,57175.5,58698.58333333334,65778.25,71218.08333333331,74689.5,79915.41666666669,87022.41666666669,91907.8,94481.2184
129,Albany,NY,181289.4,175735.375,170390.27777777778,173040.88888888888,170145.0138888889,164838.81944444444,168293.16666666666,170480.47222222222,179001.08333333334,186673.3194444444,194661.65,205296.65816666666
130,Albany,OH,139354.6,146753.33333333337,146905.91666666663,152082.58333333337,153925.33333333337,158236.91666666663,161081.33333333337,171529.5,181586.3333333333,190117.5833333333,194592.1,203932.52080000003
131,Albany,OR,263474.85,248246.12500000003,244622.2083333333,258995.29166666663,274205.4166666666,290709.0416666666,312667.04166666674,342150.125,368625.91666666674,387322.875,403248.95,423949.99655000004
132,Albany,TX,,,,,200571.3,211343.75,221414.3333333333,234735.66666666663,250990.66666666663,263581.91666666674,265957.6,278723.5648
133,Albany,WI,156553.6,151730.83333333337,144990.08333333337,144025.83333333337,148176.0,158094.66666666663,167026.75,172265.08333333337,180476.3333333333,192439.0833333333,196471.9,204527.2479
134,Albany Township,PA,243197.6,243376.2916666667,240685.16666666663,251760.7916666667,257375.9583333333,263144.62500000006,265689.99999999994,267969.9583333333,284560.5833333334,288617.375,300753.45,315152.85915000003
135,Albemarle,NC,205871.6,198718.66666666663,192067.91666666663,189941.5,191071.5833333333,198434.41666666663,207221.8333333333,217581.8333333333,229977.08333333328,239282.91666666663,246238.6,257073.0984
136,Albers,IL,171052.9,180566.8333333333,186691.3333333333,192410.0,192750.41666666663,195980.3333333333,201178.5,197012.66666666663,206212.91666666663,215033.75,218375.6,226455.4972
137,Albert City,IA,,,88168.4,87500.83333333331,92627.66666666669,97331.58333333331,104004.16666666669,112164.83333333331,109573.33333333331,103857.0,102506.5,107016.786
138,Albert Lea,MN,127809.5,125392.33333333331,127896.0,130965.66666666669,136058.66666666663,141338.58333333337,149167.08333333337,159846.66666666663,168904.83333333337,177355.08333333337,177130.9,183861.8742
139,Alberta,VA,60297.7,60060.58333333334,61166.33333333334,62702.91666666666,64151.75,66119.0,68202.91666666669,66389.83333333331,66143.08333333331,77084.0,84525.0,87060.75
140,Alberton,MT,335474.4,323463.0,317378.66666666674,320545.66666666674,329831.91666666674,353553.25,356523.0,368593.25,390135.75,411704.33333333326,431361.6,455517.8496
141,Albertson,NC,,,,,,,118103.33333333331,137677.33333333337,139520.0,138349.08333333337,158334.3,167517.6894
142,Albertson,NY,858958.0,838988.25,831468.75,849977.25,895160.6666666665,917951.9166666665,958734.1666666665,1019596.0833333335,1075920.583333333,1092802.75,1093501.4,1133960.9518
143,Albertville,AL,202814.84999999998,194249.08333333334,191477.79166666663,184233.5,187197.875,200706.04166666663,211282.37499999994,230239.7916666667,245503.66666666666,243473.04166666663,254430.3,270995.0665000001
144,Albertville,MN,235936.2,214321.5,209574.91666666663,243052.0,260274.83333333328,262554.91666666674,283176.33333333326,297054.58333333326,315517.58333333326,328164.83333333326,341418.2,359513.3646
145,Albia,IA,123179.9,123901.08333333331,130921.66666666669,138184.08333333337,145722.58333333337,157012.83333333337,166516.83333333337,175479.91666666663,123934.75,129178.95833333331,134240.6,139382.5504
146,Albion,IA,,,,,,,,,165861.1,167231.58333333337,164817.4,171080.4612
147,Albion,ID,183574.9,178376.33333333337,183395.66666666663,205716.91666666663,220252.5,232188.41666666663,250449.5,277643.58333333326,306505.33333333326,331007.66666666674,335318.9,348731.656
148,Albion,IL,,,,,,,,75851.625,87635.33333333331,89314.41666666669,95239.9,100478.0945
149,Albion,IN,150300.3,147377.33333333337,147641.5,148706.33333333337,151826.91666666663,155749.16666666663,166848.75,173341.08333333337,186741.5,201158.41666666663,209883.6,219118.4784
150,Albion,MI,141216.4,130945.5,128686.75,129795.75,134341.0,129525.58333333331,137114.75,139015.83333333337,141392.58333333337,147403.66666666663,160480.9,171554.0821
151,Albion,NE,,,,,,,,,167725.8,179732.0,212053.3,221807.7518
152,Albion,NY,82418.9,83399.5,83444.83333333331,82841.75,82236.41666666669,81774.66666666669,84249.08333333331,88448.58333333331,94908.41666666669,106010.91666666669,114595.4,119523.0022
153,Albion,PA,127165.1,121864.83333333331,123159.66666666669,128731.08333333331,135774.16666666663,134335.83333333337,133442.41666666663,132014.75,131198.16666666663,122017.25,124457.6,131551.6832
154,Albright,WV,,,,,,123138.7,128718.16666666669,131025.91666666669,138228.16666666663,145441.25,146240.3,149750.0672
155,Albuquerque,NM,365488.28,351907.4333333334,346433.96111111104,351573.66111111105,362855.2222222222,358925.77222222224,363319.6999999999,372329.0333333333,379213.05000000005,391936.37777777785,414299.58,438766.8607533333
156,Alburgh,VT,239223.9,231007.91666666663,233813.5,229861.58333333328,220800.16666666663,223147.0833333333,233566.75,229370.66666666663,229830.5,238046.58333333328,242495.5,251467.8335
157,Alburnett,IA,206044.1,204279.66666666663,209189.91666666663,216770.5833333333,218233.41666666663,223719.5,227251.83333333328,234244.91666666663,240947.08333333328,247734.83333333328,252809.8,263175.0018
158,Alburtis,PA,348274.8,329140.41666666674,311289.33333333326,317875.41666666674,334200.83333333326,334855.0,341834.75,354440.5,377377.25,384701.66666666674,391561.8,409573.6428
159,Alcester,SD,,,177298.4,173603.33333333337,190788.3333333333,195961.8333333333,201544.25,220675.5,242331.25,244985.91666666663,254988.6,268757.9844
160,Alcoa,TN,342794.2,325571.25,316060.5,316059.75,324744.41666666674,336892.66666666674,341831.33333333326,355148.16666666674,374013.91666666674,398066.75,410228.9,429919.88720000006
161,Alcova,WY,278302.4,277628.58333333326,295549.66666666674,298338.16666666674,294890.25,278429.41666666674,255326.5,242054.66666666663,244960.08333333328,266354.5,297369.8,319077.7954
162,Alda,NE,120454.3,122815.58333333331,134688.25,140372.66666666663,150673.83333333337,163496.91666666663,168051.25,171039.25,180908.0833333333,192411.66666666663,199281.2,207850.2916
163,Alden,IA,,,,,,,,,127130.0,135946.16666666663,136074.6,139068.24120000002
164,Alden,MI,407672.0,420548.58333333326,428138.5,449154.0,514730.83333333326,555692.1666666665,560158.75,607455.6666666665,649306.4166666665,678282.1666666665,693077.2,721493.3651999999
165,Alden,MN,83858.1,82334.5,77342.83333333331,79159.41666666669,85317.16666666669,93015.91666666669,100452.0,110812.33333333331,118150.66666666669,126314.08333333331,120072.9,123795.15989999998
166,Alderson,WV,,84429.5,81518.25,82637.5,90845.33333333331,91956.41666666669,94909.5,98885.75,107227.5,114726.58333333331,115716.0,118956.048
