index,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
20,Abingdon,VA,110745.95,108858.54166666669,107869.41666666666,108472.125,111175.0,113325.5,116113.70833333331,119733.83333333331,123896.33333333334,129196.125,132863.7,138178.248
21,Abington,MA,244612.6,235070.83333333328,223277.8333333333,229560.75,246949.75,255358.41666666663,270723.83333333326,288075.16666666674,306870.25,317403.66666666674,329544.4,346680.7088
22,Abington Township,PA,201804.08000000002,192588.0,185003.66666666666,184443.7833333333,183022.29999999996,189234.06666666668,189024.94999999998,198240.55,209514.2833333333,218273.89999999997,225719.13999999998,236430.51843999996
23,Abiquiu,NM,131634.7,127235.33333333331,121280.08333333331,124874.08333333331,137536.0,146060.25,149388.91666666663,160669.0,167673.41666666663,173039.08333333337,182473.0,189771.92
24,Abita Springs,LA,133060.4,131891.83333333337,125240.5,128601.83333333331,131480.33333333337,130148.0,137272.83333333337,145363.75,147680.66666666663,144882.58333333337,149739.3,156926.78639999998
25,Abrams,WI,133788.4,128462.0,124829.5,121449.08333333331,119542.5,123076.5,131082.75,140533.91666666663,147643.5,154241.41666666663,160851.9,167446.82789999995
26,Absarokee,MT,145262.5,144459.16666666663,148393.75,153847.25,160116.75,168644.0,177057.0,188630.66666666663,205702.0,222350.91666666663,236921.7,249952.3935
27,Absecon,NJ,172750.4,157341.58333333337,141623.75,134745.83333333337,129514.0,121122.41666666669,109645.75,105304.5,113729.41666666669,124927.58333333331,135190.7,142355.8071
28,Acampo,CA,149540.9,136813.75,131727.58333333337,158945.83333333337,204473.0,235192.08333333328,277474.0,324206.16666666674,379375.25,402725.41666666674,400035.1,422837.1007
29,Accident,MD,139691.9,135440.25,135771.58333333337,139559.91666666663,146158.5,150735.91666666663,154457.91666666663,159634.16666666663,162738.58333333337,166510.5,166014.4,171824.90399999998
30,Accokeek,MD,196015.8,160060.41666666663,162448.75,167437.75,177336.66666666663,185462.5833333333,189857.0833333333,207272.8333333333,239085.41666666663,240621.58333333328,239768.4,252476.1252
31,Accomac,VA,,,51014.33333333334,53912.0,60310.25,67972.5,76930.75,78753.16666666669,80954.75,86986.25,91059.1,95247.8186
32,Achille,OK,28805.6,28713.58333333333,30212.41666666667,32792.0,35071.25,37828.5,38637.0,41071.25,44222.58333333334,49592.5,53696.3,56112.6335
33,Ackerman,MS,,,,,,,44496.0,46668.83333333334,48206.5,50255.95833333334,51595.25,53448.1027
34,Ackley,IA,57107.8,60983.91666666666,62820.91666666666,62274.75,66268.16666666669,71082.5,75631.08333333331,79657.33333333331,83599.25,88045.33333333331,87905.3,91597.3226
35,Ackworth,IA,,,,,,150333.0,162154.66666666663,170825.91666666663,171334.83333333337,173454.25,181753.2,190659.1068
36,Acme,WA,194845.6,181399.41666666663,171881.33333333337,180731.0833333333,189670.5,207136.0833333333,225429.5,244800.5,277614.75,293196.08333333326,309485.9,323103.2796
37,Acton,CA,267653.4,256554.91666666663,240793.08333333328,304546.25,356341.75,373627.16666666674,409594.91666666674,413392.83333333326,438886.33333333326,450815.58333333326,470798.4,495750.7152
38,Acton,MA,238868.3,227293.74999999994,220083.3333333333,225665.0,235756.41666666663,243945.16666666663,251382.3333333333,266844.2083333334,289325.5416666666,295513.875,301601.85,312422.60675
39,Acton,ME,189851.3,195380.0833333333,186532.3333333333,184819.5833333333,193754.0833333333,178708.08333333337,196487.8333333333,211475.91666666663,229428.0,240442.08333333328,256964.3,268013.76489999995
40,Acton,MT,206981.2,218169.25,221428.5,235818.41666666663,245680.33333333328,228653.75,238527.83333333328,245774.08333333328,232363.25,232647.58333333328,262697.2,272154.2992
41,Acushnet,MA,213875.1,196034.8333333333,185522.8333333333,192014.16666666663,201883.66666666663,211338.5,219634.66666666663,236659.08333333328,248301.66666666663,256698.25,268968.9,283224.2517
42,Acworth,GA,111254.35,93623.0,87390.125,93025.95833333334,111559.20833333331,121728.29166666666,131575.2916666667,140913.2916666667,153116.9166666667,167601.875,178442.95,187268.98855
43,Acworth,NH,,,126665.62777777776,128540.29166666669,135810.375,142604.29166666666,149536.9166666667,156351.4166666667,161295.625,166140.0833333333,171936.90000000002,178722.20545
44,Ada,MN,,,,,,59340.5,66510.83333333331,72091.83333333331,76458.91666666669,79546.5,81719.2,84906.24879999999
45,Ada,OH,75136.8,72490.16666666669,71802.5,71839.33333333331,74276.5,78203.0,82258.58333333331,87174.83333333331,92595.58333333331,98112.5,101393.1,105955.7895
46,Ada,OK,39139.0,40263.25,42013.25,42498.41666666666,42550.75,43521.0,46859.16666666666,50278.66666666666,53824.66666666666,53591.83333333334,56614.0,58878.56000000001
47,Adair,IA,87369.9,85859.33333333331,81489.91666666669,79035.25,79088.08333333331,76463.66666666669,75157.58333333331,76850.41666666669,80625.91666666669,83366.16666666669,85887.6,89838.4296
48,Adair,IL,,39671.5,39198.41666666666,37899.0,41377.25,44547.0,46912.0,51297.58333333334,54727.0,55435.75,57466.0,59649.708
49,Adair,OK,72671.1,70622.83333333331,70087.5,71478.16666666669,74248.08333333331,77270.91666666669,79871.25,81810.5,88031.16666666669,93865.08333333331,97034.4,101109.8448
50,Adairsville,GA,82813.9,77229.91666666669,72869.58333333331,74486.75,78870.58333333331,81334.75,82020.0,87708.5,97797.16666666669,108398.16666666669,115984.9,122016.1148
51,Adairville,KY,51577.2,53790.33333333334,52109.0,51536.08333333334,51983.66666666666,54595.08333333334,57180.25,60025.75,63966.0,66177.58333333331,67310.4,68454.67679999999
52,Adams,KY,,,,,,,,,165471.14285714287,175849.83333333337,171377.0,173947.65499999994
53,Adams,MA,134958.9,134695.0,125850.16666666669,127065.16666666669,127208.58333333331,130736.16666666669,129172.5,133546.58333333337,136518.41666666663,142978.75,145743.0,151718.46300000002
54,Adams,MN,90855.9,87532.91666666669,86712.33333333331,88187.33333333331,92207.08333333331,95535.25,101331.08333333331,107710.5,112371.33333333331,113724.33333333331,117309.9,123292.70489999998
55,Adams,NE,106835.0,110116.33333333331,111465.75,114820.16666666669,118311.66666666669,125174.16666666669,131440.08333333337,139955.83333333337,149941.75,158675.33333333337,164269.9,171333.50569999998
56,Adams,OR,107961.5,104578.91666666669,104001.83333333331,110312.75,120724.83333333331,128114.33333333331,140582.41666666663,155764.41666666663,168893.08333333337,173294.41666666663,173037.8,181343.6144
57,Adams,WI,61056.9,59770.0,58666.5,57703.5,56024.83333333334,57764.41666666666,60138.58333333334,61719.75,65032.83333333334,67959.83333333331,70056.1,72718.23180000001
58,Adams Center,NY,105947.45000000001,107424.125,115171.125,116649.375,117320.08333333334,116957.5,116344.125,117133.04166666666,118210.33333333334,124967.875,129126.20000000001,133303.4521
59,Adams Run,SC,,,,,,,127252.0,121781.33333333331,129551.83333333331,141281.58333333337,147347.9,153683.85969999994
60,Adamstown,MD,220721.6,200631.0,203208.16666666663,211316.75,222168.8333333333,217015.25,217765.16666666663,225650.66666666663,239701.41666666663,251833.08333333328,252777.1,263393.7382
61,Adamstown,PA,168010.4,160287.0,156046.91666666663,156865.16666666663,159107.91666666663,158444.41666666663,165843.08333333337,169452.5,176424.83333333337,177174.66666666663,182826.3,191053.4835
62,Adamsville,AL,71010.3,66138.91666666669,60669.0,54597.58333333334,49795.5,50763.41666666666,55436.08333333334,56535.83333333334,63775.0,67054.08333333331,71063.7,72484.974
63,Adamsville,OH,67738.5,65041.16666666666,64425.25,66873.25,70886.41666666669,74809.83333333331,78735.66666666669,83613.58333333331,86809.75,90480.83333333331,97251.9,102017.2431
64,Adamsville,TN,47062.6,46363.16666666666,45605.5,46184.66666666666,47982.5,50544.0,52804.16666666666,56031.25,58931.91666666666,60909.08333333334,62132.6,64804.3018
65,Addieville,IL,63327.2,62651.66666666666,61058.16666666666,62753.16666666666,68263.25,76178.91666666669,81588.16666666669,83799.5,88745.66666666669,92989.08333333331,97288.6,101861.1642
66,Addis,LA,134075.7,127620.41666666669,128424.41666666669,129694.83333333331,130189.16666666669,134608.5,139581.16666666663,139762.66666666663,139131.33333333337,139453.0,137672.5,143041.72749999998
67,Addison,AL,33482.3,33443.083333333336,35115.25,37485.333333333336,40043.75,40399.91666666666,40292.333333333336,40513.25,41891.333333333336,44778.25,46887.8,48950.86320000001
68,Addison,IL,167016.3,146111.91666666663,127917.41666666669,131246.91666666663,145315.16666666663,157544.16666666663,164958.5,171295.91666666663,180598.25,183667.91666666663,189665.4,197062.3506
69,Addison,ME,139294.4,140780.58333333337,135174.5,132453.33333333337,129331.16666666669,125964.66666666669,128023.5,132516.0,142507.83333333337,148861.5,158758.8,167331.7752
70,Addison,MI,113680.4,106297.66666666669,101614.0,98938.75,106524.16666666669,103276.33333333331,114539.25,123963.25,130618.83333333331,146713.75,145802.4,153675.7296
71,Addison,TX,199159.5,192892.0833333333,195227.3333333333,203393.16666666663,218880.3333333333,233644.83333333328,254874.41666666663,281545.75,299870.58333333326,308383.41666666674,309530.3,322221.0423
72,Addison (Webster Springs),WV,,,,,,,23468.42857142857,24872.08333333333,26189.41666666667,26378.33333333333,27291.6,28219.5144
73,Addison Township,PA,90488.5,87554.62500000001,85746.54166666667,87778.625,89787.87500000001,89969.91666666669,93605.16666666666,100750.125,108391.79166666669,113059.70833333334,118274.75,124609.54324999999
74,Addy,WA,148717.5,145183.0,146638.41666666663,154866.41666666663,162140.33333333337,174155.66666666663,188088.5833333333,205644.75,220351.8333333333,223730.8333333333,227867.4,238349.3004
75,Adel,GA,44717.5,41468.91666666666,38874.16666666666,40596.0,41820.5,44068.33333333334,47026.66666666666,49577.91666666666,52309.66666666666,54977.25,57933.9,60540.9255
76,Adel,IA,166226.2,162554.0,158343.41666666663,150165.91666666663,138504.41666666663,141495.66666666663,141216.75,149491.66666666663,153519.33333333337,160106.58333333337,162210.9,169510.39049999998
77,Adelanto,CA,74116.8,68473.83333333331,65097.41666666666,74679.25,93053.08333333331,100625.5,109703.41666666669,124551.0,144048.83333333337,153729.5,162686.7,171309.0951
78,Adelphi,OH,52099.8,52028.83333333334,55236.41666666666,52869.08333333334,56476.83333333334,65265.75,68758.33333333331,76515.41666666669,80545.66666666669,85108.16666666669,85903.2,90541.9728
79,Adena,OH,40075.1,38935.16666666666,40856.66666666666,41096.91666666666,38649.25,40604.833333333336,41055.25,43644.41666666666,45734.33333333334,46789.75,49318.8,51636.7836
80,Adin,CA,65821.4,60866.41666666666,60240.75,67639.66666666669,77877.16666666669,88141.08333333331,95564.41666666669,99919.25,104487.0,102076.83333333331,101438.1,104481.243
81,Adkins,TX,96522.1,93718.58333333331,91768.33333333331,95492.91666666669,95610.83333333331,95878.58333333331,99561.08333333331,114869.0,124343.33333333331,132770.91666666663,143243.9,148543.92429999998
82,Admire,KS,79455.2,81494.08333333331,87862.25,85245.16666666669,90021.5,95265.08333333331,97758.16666666669,92947.25,100177.33333333331,101294.75,101584.2,105749.15219999998
83,Adolphus,KY,,,40333.5,39867.333333333336,40595.833333333336,42490.5,43882.083333333336,47753.08333333334,51172.58333333334,55966.0,57717.1,60372.0866
84,Adrian,GA,18934.6,17363.666666666668,16338.583333333336,17272.25,18711.83333333333,19794.666666666668,21059.666666666668,22607.5,23695.75,25173.08333333333,25561.3,26609.3133
85,Adrian,MI,73322.3,68332.83333333331,65648.41666666669,67968.83333333331,70258.91666666669,76156.33333333331,81139.91666666669,85013.91666666669,93741.08333333331,100415.08333333331,107101.7,112135.4799
86,Adrian,MN,84876.4,94056.75,90002.58333333331,89408.91666666669,84895.25,88166.75,91048.58333333331,96172.83333333331,104261.0,107030.16666666669,110300.4,113940.3132
87,Adrian,MO,77432.5,74029.58333333331,72248.25,69733.16666666669,70536.08333333331,72660.0,74977.41666666669,76503.91666666669,82357.5,86493.0,90044.8,94006.7712
88,Adrian,OR,,110352.0,108349.25,114964.08333333331,126450.83333333331,141852.83333333337,156757.0,168678.25,177109.58333333337,181036.66666666663,179173.7,182219.6529
89,Advance,IN,,,,67231.5,70364.0,73444.41666666669,73815.66666666669,77526.0,88475.91666666669,97362.75,105919.3,109838.3141
90,Advance,MO,,,,,,76016.66666666669,78835.91666666669,82954.58333333331,85262.91666666669,87094.5,91180.6,95101.3658
91,Advance,NC,128254.6,123773.91666666669,120553.5,118670.58333333331,119962.25,123418.66666666669,125769.41666666669,130365.83333333331,137823.33333333337,143819.58333333337,147119.1,153739.4595
92,Affton,MO,133681.7,124756.0,116281.66666666669,117438.25,119103.16666666669,121330.25,126875.5,134950.5,141680.0,148173.16666666663,152448.2,161595.09200000006
93,Afton,IA,,,,,,,,67324.42857142858,71558.08333333331,72750.0,72660.4,75566.81599999999
94,Afton,MI,,,53711.66666666666,54061.58333333334,61132.83333333334,69171.83333333331,74378.91666666669,85074.58333333331,85993.91666666669,80389.5,74481.6,76641.5664
95,Afton,MN,318797.2,312610.66666666674,298728.75,311283.16666666674,334876.5,335811.66666666674,354681.75,363680.33333333326,376614.91666666674,392991.75,404382.9,425410.8108
96,Afton,OK,95490.5,95420.41666666669,97004.16666666669,100868.08333333331,103630.75,106934.41666666669,114281.33333333331,118521.58333333331,122912.16666666669,128847.5,138964.5,144384.1155
97,Afton,VA,192655.9,182584.25,178921.75,178523.91666666663,181783.5833333333,186227.5,192969.8333333333,198715.25,205314.0833333333,210105.66666666663,212224.6,220501.3594
98,Agate,CO,155681.8,149468.0,144874.91666666663,160232.75,162596.33333333337,184496.5,197554.66666666663,216354.41666666663,232714.41666666663,232813.83333333328,232675.0,243145.375
99,Agawam,MA,182234.9,174895.20833333334,166733.0,164244.54166666663,166978.2083333333,168584.4583333333,170597.5833333333,176888.91666666663,188094.125,192100.74999999997,200066.5,209746.40385
100,Agency,IA,,84258.0,78312.16666666669,71752.08333333331,71327.41666666669,74065.25,78440.33333333331,81629.33333333331,84213.75,85505.41666666669,86458.9,90436.0094
101,Agency,MO,107079.8,108285.83333333331,105849.58333333331,107789.58333333331,107990.0,106772.25,109870.83333333331,115058.66666666669,119849.58333333331,120189.33333333331,120773.1,127415.6205
102,Agness,OR,248250.5,242391.83333333328,250114.66666666663,242470.25,240429.0,253361.58333333328,253921.33333333328,270274.0,274096.5,274782.75,302469.2,316987.72160000005
103,Agoura Hills,CA,301638.2,286096.41666666674,273041.16666666674,306827.58333333326,356858.0,369435.66666666674,393453.5,421345.08333333326,448074.41666666674,453175.66666666674,463703.3,486424.7617
104,Agra,OK,52703.6,51848.33333333334,53064.83333333334,54582.83333333334,53294.5,55001.08333333334,54698.25,57518.16666666666,62386.91666666666,63708.25,67720.9,70158.8524
105,Aguanga,CA,159189.1,151586.5,146234.25,154558.75,183551.91666666663,195988.41666666663,217611.3333333333,257311.0,300658.25,321699.16666666674,330027.4,345538.6878
106,Aguila,AZ,269998.1,271865.08333333326,262947.58333333326,262268.41666666674,256552.91666666663,264815.16666666674,260233.0,261332.25,276763.5,299112.41666666674,326302.5,344575.44
107,Aguilar,CO,44047.4,44426.5,45637.08333333334,48023.83333333334,51535.66666666666,59012.75,61987.0,64364.08333333334,70557.5,75306.83333333331,78167.0,80746.511
108,Ahoskie,NC,41857.2,38706.66666666666,36177.66666666666,36186.333333333336,37625.333333333336,38479.41666666666,39699.5,38003.75,36926.583333333336,36391.083333333336,37240.1,38729.704
109,Ahwahnee,CA,146315.2,139679.0,139740.25,161055.16666666663,185185.0833333333,197801.75,205617.3333333333,220790.25,241320.75,246205.66666666663,261826.7,274656.2083
110,Aiea,HI,280607.8,307449.83333333326,306189.33333333326,315238.58333333326,342666.5,359979.0,378974.41666666674,400944.33333333326,418941.91666666674,423401.91666666674,424090.4,437661.29280000005
111,Aiken,SC,114876.13333333332,110980.30555555556,105944.88888888888,106870.36111111112,106474.97222222223,106261.5,109577.86111111111,110244.02777777777,117423.4722222222,123724.25000000001,130951.46666666667,138728.02676666668
112,Ailey,GA,83149.4,80485.33333333331,75833.0,76406.83333333331,80025.5,84691.83333333331,87425.08333333331,90173.41666666669,99698.5,104399.25,104623.0,109226.412
113,Ainsworth,IA,91941.7,81801.0,74850.25,76527.41666666669,76537.5,78784.0,80342.58333333331,84028.5,84470.41666666669,84958.5,89853.2,93447.32800000001
114,Ainsworth,NE,,,,,,,,,65608.88888888889,67221.0,65902.4,68538.496
115,Airville,PA,147136.7,136614.75,127460.41666666669,124822.16666666669,123930.58333333331,122907.66666666669,131896.0,144725.75,157368.0,156226.83333333337,153657.6,158881.9584
116,Airway Heights,WA,111266.9,102205.66666666669,102985.41666666669,110303.25,111892.41666666669,118583.41666666669,129098.91666666669,144788.0,163803.75,187158.3333333333,204177.1,215815.1947
117,Aitkin,MN,163904.1,159370.83333333337,154589.33333333337,160371.75,166180.33333333337,170666.66666666663,174769.16666666663,180458.0,187875.75,195593.75,200872.4,208304.6788
118,Ajo,AZ,94981.2,95157.5,88309.75,90340.08333333331,82502.16666666669,79703.0,79289.5,70113.5,69590.08333333331,66941.41666666669,70580.3,72627.1287
119,Akeley,MN,127562.5,126952.08333333331,129803.75,135330.41666666663,141420.41666666663,145916.41666666663,152733.33333333337,161714.5,169984.66666666663,179240.66666666663,186369.2,193078.4912
120,Akron,AL,65173.2,57925.41666666666,52575.83333333334,53441.08333333334,54885.0,60559.16666666666,57766.66666666666,59140.0,62221.58333333334,59409.66666666666,59242.8,60960.8412
121,Akron,CO,,,,,61968.0,66677.16666666669,69152.91666666669,78181.75,86336.25,91677.5,99262.0,104026.576
122,Akron,IA,69704.9,71806.66666666669,72133.41666666669,70081.08333333331,72141.58333333331,74437.83333333331,77310.25,79684.58333333331,82612.75,83212.66666666669,84785.5,89024.77500000002
123,Akron,IN,70415.7,69320.75,69499.5,69925.91666666669,70434.83333333331,71949.58333333331,73611.0,75504.83333333331,80792.66666666669,85719.08333333331,89663.3,93518.8219
124,Akron,MI,42507.0,42172.66666666666,42323.583333333336,44925.91666666666,46796.16666666666,46797.83333333334,42099.5,46019.16666666666,49252.91666666666,50520.25,51343.8,53654.27099999999
125,Akron,OH,66844.11,58973.837121212106,55058.621212121194,55644.48484848484,55052.52272727273,52640.265151515145,53034.16666666668,54550.8888888889,58619.52777777778,63462.013888888876,66950.39166666668,70578.18581666666
126,Akron,PA,161297.1,152029.66666666663,146860.41666666663,148265.5,148718.58333333337,147722.08333333337,155909.25,163833.08333333337,175182.66666666663,184784.66666666663,188953.8,198023.5824
127,Alabaster,AL,105673.8,97463.5,93651.66666666669,95052.33333333331,94628.75,96335.5,85971.79166666666,92650.0,102447.0,108659.66666666666,116714.9,122286.92355
128,Alachua,FL,134388.2,111819.91666666669,104329.75,99762.66666666669,107288.91666666669,111152.83333333331,117071.83333333331,125593.58333333331,130066.91666666669,138903.58333333337,149280.8,156446.27839999998
129,Aladdin,WY,,,287087.5,286201.25,272870.16666666674,282456.5,292137.58333333326,299332.7916666666,314029.75,322156.7916666666,328642.44999999995,345053.9478
130,Alameda,CA,440384.19999999995,404014.08333333326,385494.7916666666,474886.75,549799.0833333333,597623.0833333335,679363.0833333333,733395.7916666665,804372.5833333333,803014.625,823019.65,858185.6392000001
131,Alamo,CA,550184.5,522592.91666666674,541682.6666666665,638023.1666666665,727500.0,769916.1666666665,841528.8333333335,862876.5,918267.0833333335,968646.5,982920.4,1035015.1812
132,Alamo,GA,60993.0,54055.41666666666,51361.75,54181.58333333334,58351.75,60681.5,61537.91666666666,66206.41666666669,65130.58333333334,69085.58333333331,72681.3,75370.50809999999
133,Alamo,IN,46440.8,47105.58333333334,45700.66666666666,43666.0,42571.91666666666,43001.583333333336,43983.33333333334,50055.91666666666,55690.91666666666,60578.66666666666,63107.0,66514.77799999999
134,Alamo,NV,62118.8,53748.16666666666,52244.16666666666,58708.5,70935.75,78073.58333333331,77572.08333333331,86004.66666666669,101073.66666666669,102622.08333333331,100965.1,103994.053
135,Alamo,TN,42158.1,38945.66666666666,37386.75,37424.75,38110.41666666666,39459.66666666666,41203.41666666666,43542.583333333336,46138.5,48174.83333333334,50821.4,52803.4346
136,Alamo,TX,45274.0,44705.91666666666,45492.91666666666,47648.91666666666,52534.0,52922.25,54259.0,56637.5,61512.41666666666,64621.25,72962.1,76537.2429
137,Alamogordo,NM,,,,,,101190.04999999999,104196.70833333331,109501.08333333333,111310.41666666664,114013.37500000003,115336.75,120420.50694999998
138,Alamosa,CO,79668.9,77590.83333333331,78452.25,81435.58333333331,87988.0,96937.58333333331,107277.41666666669,114611.33333333331,121453.16666666669,126034.16666666669,127733.9,132587.7882
139,Alanson,MI,109517.54999999999,107061.91666666666,110980.125,116678.83333333334,126951.125,137458.95833333334,142290.70833333334,150412.91666666666,159728.70833333334,164617.16666666663,163346.55,168621.867
140,Alapaha,GA,39471.0,35445.083333333336,32721.66666666667,32053.83333333333,33883.666666666664,34885.083333333336,38253.41666666666,38956.25,41276.25,45714.33333333334,47614.0,49042.42
141,Alba,TX,81986.6,81830.25,83760.41666666669,89197.66666666669,94454.66666666669,101015.0,106972.83333333331,116785.41666666669,129042.33333333331,142070.33333333337,146355.2,153087.53920000006
142,Albany,CA,497219.2,461400.58333333326,446289.08333333326,556622.3333333335,629782.1666666665,696520.3333333335,778528.5,845110.9166666665,951091.3333333335,914042.25,934059.4,990102.964
143,Albany,GA,41908.75,39534.04166666667,37563.9375,38295.333333333336,40466.16666666666,42030.54166666667,43280.64583333333,44012.66666666666,45285.91666666667,46785.39583333333,47074.6,48539.919949999996
144,Albany,IL,86431.1,87663.66666666669,89076.25,89044.41666666669,92296.91666666669,97440.83333333331,101829.66666666669,108050.66666666669,114132.66666666669,118449.08333333331,121458.7,125831.2132
145,Albany,IN,,,,,58224.16666666666,57041.33333333334,58102.33333333334,62703.5,64211.66666666666,69114.16666666669,72982.4,76412.5728
146,Albany,KY,43799.6,44561.25,43822.5,43283.0,43441.833333333336,45605.75,46904.0,50020.66666666666,53351.66666666666,55083.0,56352.5,57648.6075
147,Albany,LA,,,,,,73003.0,84863.16666666669,86334.58333333331,94259.66666666669,104754.58333333331,106812.7,111192.0207
148,Albany,MN,147765.6,139414.66666666663,142205.83333333337,144647.33333333337,153235.16666666663,152990.41666666663,162830.83333333337,169664.0,177475.25,187529.91666666663,195527.1,206085.5634
149,Albany,MO,,,,47181.33333333334,47842.41666666666,50965.91666666666,54156.75,54663.5,57830.16666666666,63364.91666666666,65464.1,67297.0948
150,Albany,NY,152286.80000000002,144588.8611111111,140688.0416666667,138782.04761904763,136718.17857142858,133459.21428571426,132437.48809523808,133066.15476190476,138086.6666666667,143835.42857142858,145512.17142857143,157358.31363333334
151,Albany,OH,73059.1,72653.0,72291.75,73892.91666666669,74612.41666666669,77606.58333333331,81744.5,87114.41666666669,93046.25,98480.58333333331,100030.8,104832.2784
152,Albany,OR,122452.3,115354.08333333334,113726.25,120427.54166666669,129091.54166666666,135281.125,148646.1666666667,166602.4583333333,189365.12499999997,213659.41666666666,228041.2,239776.87505
153,Albany,TX,,,,,,,64836.5,70681.75,75561.5,75641.08333333331,76940.3,80633.43440000001
154,Albany,VT,189566.0,196872.25,183413.75,164613.08333333337,170457.83333333337,188572.8333333333,199425.3333333333,192556.3333333333,177751.25,168648.25,170795.3,178310.2932
155,Albany,WI,110713.8,107293.66666666669,104941.58333333331,104201.91666666669,105305.16666666669,107297.16666666669,110852.33333333331,116924.16666666669,124681.33333333331,132675.58333333337,138815.6,144507.0396
156,Albany Township,PA,142061.5,139289.16666666666,138398.45833333334,141377.125,141458.04166666666,146044.25,152587.375,158674.33333333334,163330.0,171957.125,176869.85,185035.9252
157,Albemarle,NC,62515.9,59438.83333333334,57374.33333333334,56700.16666666666,56808.16666666666,58942.0,60620.83333333334,63264.83333333334,66695.08333333331,69886.5,71903.3,75067.04520000001
158,Albers,IL,98769.6,100212.58333333331,101438.25,106771.91666666669,113187.25,113037.58333333331,119621.58333333331,128560.75,136472.58333333337,140166.16666666663,141496.4,146731.76679999998
159,Albert,KS,,,,,,,,,50416.66666666666,50854.5,47531.1,48576.7842
160,Albert City,IA,37373.2,38248.333333333336,38442.5,38397.91666666666,39045.66666666666,37329.41666666666,38634.91666666666,40254.583333333336,41271.25,43726.16666666666,45839.5,47856.437999999995
