index,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
105,Afton,VA,233339.7,225522.83333333328,222494.5833333333,224317.66666666663,228711.5,246206.86666666664,245626.7083333333,252764.83333333328,264028.1666666667,271787.9583333334,279662.6,289660.1086
106,Agate,CO,228752.7,225124.5,219499.16666666663,230765.33333333328,249988.91666666663,281366.0,309662.08333333326,339756.83333333326,367792.16666666674,388764.75,397875.9,415780.3155
107,Agawam,MA,225968.8,216883.74999999997,210191.66666666663,209207.8333333333,210052.7083333333,215404.0833333333,220422.4583333333,227833.62499999994,237625.375,243813.125,254261.40000000002,266580.1434
108,Agency,IA,76773.9,80091.25,82478.58333333331,87164.0,88138.25,92665.66666666669,96015.0,99989.75,103533.08333333331,105299.08333333331,107427.3,112368.9558
109,Agency,MO,160678.0,157653.66666666663,157306.08333333337,159525.5,164829.0,170051.25,178357.83333333337,188907.91666666663,200595.8333333333,202956.25,211289.4,222910.317
110,Agness,OR,,278045.3,267692.5,270322.5,315035.66666666674,338664.83333333326,349230.91666666674,377652.91666666674,387200.75,396906.58333333326,393293.9,412172.00720000005
111,Agoura Hills,CA,528567.7,495712.41666666674,478192.91666666674,551460.4166666665,610972.0833333335,621553.1666666665,653547.9166666665,677231.3333333335,719491.1666666665,715051.25,733765.3,769719.7997
112,Agra,OK,90545.1,91280.58333333331,92075.5,94328.75,98016.0,101785.83333333331,103216.0,109847.91666666669,116292.5,119329.08333333331,126143.6,130684.7696
113,Aguanga,CA,199106.4,201181.41666666663,197800.8333333333,218126.5833333333,263037.25,280718.33333333326,300300.58333333326,320881.75,356060.5,370892.0,377300.9,395034.0423
114,Aguila,AZ,300498.4,282112.08333333326,260435.66666666663,267432.08333333326,274416.0,285935.66666666674,286479.41666666674,300319.58333333326,322584.66666666674,337051.25,359080.1,379188.5856
115,Aguilar,CO,104650.9,104709.16666666669,112130.41666666669,120754.91666666669,131943.66666666663,147940.33333333337,163476.16666666663,181143.5,195762.5,195241.66666666663,184419.9,190505.7567
116,Ahmeek,MI,29793.2,29040.75,29449.91666666667,31375.58333333333,32469.66666666667,34379.083333333336,36320.333333333336,39469.333333333336,39769.91666666666,41192.583333333336,42032.3,44386.1088
117,Ahoskie,NC,91528.0,89736.16666666669,87083.25,87922.08333333331,89567.75,90868.16666666669,95722.5,100753.5,105513.41666666669,109375.75,110840.4,115274.016
118,Ahwahnee,CA,246619.6,239189.66666666663,238377.0,250100.91666666663,272147.33333333326,272802.0,279606.83333333326,297201.58333333326,325325.25,332538.91666666674,343879.6,360729.7004
119,Aiea,HI,554359.9,565656.75,553086.25,578120.4166666665,620733.4166666665,660068.5833333335,697087.4166666665,737841.4166666665,766946.9166666665,770384.5833333335,759101.8,783393.0576000002
120,Aiken,SC,169065.0,164578.66666666666,155442.6666666667,155372.8888888889,154451.72222222222,154158.75,158358.80555555553,161921.33333333334,170639.27777777778,178408.1111111111,184339.46666666665,195164.23789999998
121,Ailey,GA,110195.5,105244.58333333331,101532.41666666669,105616.66666666669,111288.58333333331,118303.66666666669,124908.33333333331,132372.5,142334.91666666663,148360.08333333337,151682.1,158356.1124
122,Ainsworth,IA,99978.9,99714.58333333331,98740.33333333331,99172.66666666669,104329.16666666669,108511.41666666669,109721.08333333331,113748.91666666669,117100.08333333331,119750.75,124346.9,129320.776
123,Ainsworth,NE,,,,,,,,,90756.33333333331,97232.75,100057.8,104060.112
124,Airville,PA,199076.4,183666.75,177333.25,174145.08333333337,174316.83333333337,178142.33333333337,187125.75,192576.0,198735.8333333333,205436.5,210597.6,217757.9184
125,Airway Heights,WA,162283.4,151267.66666666663,147577.66666666663,150047.0,149736.33333333337,157373.5,168948.75,186607.25,206485.8333333333,229996.16666666663,250862.9,265162.0853
126,Aitkin,MN,182433.5,176370.83333333337,172155.66666666663,176732.08333333337,186235.0833333333,193692.0,200408.0,208098.91666666663,217894.75,227745.75,234233.3,242899.9321
127,Ajo,AZ,79772.4,74330.25,72186.08333333331,72543.58333333331,73213.08333333331,78086.0,77416.16666666669,80375.66666666669,86257.5,89135.58333333331,94547.4,97289.2746
128,Akeley,MN,160421.5,155248.58333333337,155357.25,161269.25,169738.5,173509.83333333337,180326.5833333333,187809.8333333333,197125.5,207900.66666666663,214508.2,222230.4952
129,Akron,AL,,,,81386.77777777777,81957.08333333331,72756.41666666669,75809.33333333331,76584.58333333331,71797.91666666669,74289.5,74051.8,76199.30219999999
130,Akron,CO,,,,,79631.5,94022.83333333331,116815.58333333331,131668.75,144115.41666666663,153962.0,160296.1,167990.3128
131,Akron,IA,91215.0,93041.66666666669,94511.16666666669,92379.25,93218.5,96308.58333333331,98560.83333333331,101163.41666666669,105787.83333333331,111448.16666666669,114843.2,120585.36
132,Akron,IN,96494.8,95882.66666666669,96409.08333333331,98352.08333333331,101131.66666666669,105710.75,109321.91666666669,113754.83333333331,119555.66666666669,126903.5,133250.9,138980.68869999994
133,Akron,MI,50671.1,49157.83333333334,48327.41666666666,50835.83333333334,55695.91666666666,56450.16666666666,56352.16666666666,62608.91666666666,66974.16666666669,72363.66666666669,73103.9,76393.57549999999
134,Akron,OH,79699.50000000001,72651.59090909091,65460.948611111126,67140.79166666667,66760.39583333333,64138.63194444443,64802.50897435898,68170.94230769231,71856.53205128206,77774.41666666667,82702.72307692308,87142.17856153846
135,Akron,PA,179611.6,173466.08333333337,169905.25,169188.41666666663,172038.5,173222.0,179894.5,186070.8333333333,202012.66666666663,210441.25,216726.1,227128.95280000003
136,Alabaster,AL,150787.75,142898.375,139233.5416666667,143419.375,147127.4166666667,150799.20833333337,154824.7083333333,160751.29166666663,169611.125,179723.4583333333,190498.0,199522.77065
137,Alachua,FL,174744.6,156199.41666666663,145707.91666666663,147947.91666666663,156333.5,164601.25,173274.5,182236.25,194849.66666666663,203625.66666666663,214081.9,224357.8312
138,Aladdin,WY,,,272145.6,270940.45833333326,272305.2916666666,296127.2916666666,317381.0833333334,328966.625,343555.0,359430.1666666666,369030.15,387430.51519999997
139,Alameda,CA,504336.35,475075.625,488048.16666666674,611612.75,713497.2916666667,762925.2083333333,849967.75,911226.9583333333,999609.0833333333,1021524.2083333333,1057206.15,1102274.9102
140,Alamo,CA,705060.0,684980.8333333335,692110.25,829064.6666666665,960275.9166666665,1064083.583333333,1148304.083333333,1193397.833333333,1266502.75,1248423.916666667,1245129.9,1311121.7846999995
141,Alamo,GA,60929.3,58490.58333333334,56355.66666666666,59074.83333333334,64970.16666666666,68966.25,73879.41666666669,78004.0,85739.0,93154.16666666669,94950.4,98463.5648
142,Alamo,IN,47087.9,46778.16666666666,45260.75,45229.58333333334,45352.66666666666,46537.16666666666,47742.83333333334,51573.33333333334,55604.66666666666,59806.0,63727.0,67168.258
143,Alamo,NV,65750.6,58847.41666666666,57219.5,68399.25,81332.33333333331,90525.25,100803.25,115165.16666666669,115048.33333333331,112034.83333333331,111363.6,114704.50800000002
144,Alamo,TN,70506.4,67619.0,67194.33333333331,67329.91666666669,68797.66666666669,71588.66666666669,74847.33333333331,79234.58333333331,84451.41666666669,88003.91666666669,90975.7,94523.7523
145,Alamo,TX,71366.6,69781.25,69275.25,73183.08333333331,80341.08333333331,83140.83333333331,86683.41666666669,90586.0,96089.16666666669,103424.16666666669,109253.4,114606.8166
146,Alamogordo,NM,,,,,,113665.03333333333,118018.61111111108,124318.94444444442,127150.72222222223,133743.11111111112,140472.03333333333,146643.34243333334
147,Alamosa,CO,121690.2,119022.41666666669,120523.08333333331,128361.0,139184.08333333337,152141.25,166396.66666666663,178671.08333333337,189406.3333333333,194471.16666666663,197045.2,204532.9176
148,Alanson,MI,105899.9,101113.75,100857.41666666669,105471.0,111422.5,116267.16666666669,119880.83333333331,128075.58333333331,138222.83333333337,148113.0,153587.1,160037.7582
149,Alapaha,GA,65313.8,62161.5,60025.16666666666,61800.16666666666,66753.16666666669,71366.66666666669,79173.5,80853.83333333331,85991.91666666669,91946.33333333331,93241.3,96038.539
150,Alba,TX,111992.1,111268.5,111681.66666666669,116804.08333333331,127398.66666666669,136010.16666666663,143378.16666666663,153706.0,164673.5,173870.33333333337,181099.3,189429.8678
151,Albany,CA,565799.8,542950.0,559195.1666666665,691892.5833333335,763653.3333333335,853337.9166666665,966057.5833333335,1072066.916666667,1204307.166666667,1184549.833333333,1225973.2,1299531.592
152,Albany,GA,73722.42499999999,69783.64583333333,66672.4375,68189.54166666667,72107.10416666667,75434.25,78840.91666666666,81721.77083333334,84732.95833333334,87341.8125,87107.95,89792.37220000001
153,Albany,IL,105662.8,102733.66666666669,103341.5,106659.66666666669,109427.16666666669,113950.41666666669,116777.91666666669,123477.0,130416.91666666669,133281.83333333337,137671.4,142627.5704
154,Albany,IN,,,,,78161.66666666669,82999.91666666669,86309.0,92159.08333333331,95262.83333333331,101477.41666666669,106667.9,111681.29129999998
155,Albany,KY,67349.4,64790.08333333334,62733.25,61376.41666666666,64303.41666666666,66513.83333333331,69788.91666666669,77087.41666666669,82941.5,86175.5,89388.5,91444.4355
156,Albany,LA,144255.0,145556.33333333337,139919.0,141814.16666666663,147017.16666666663,144125.08333333337,145863.58333333337,151668.66666666663,162712.75,162371.83333333337,155498.7,161874.1467
157,Albany,MN,181650.5,166422.41666666663,170442.33333333337,174689.0,185356.41666666663,184556.0,198330.75,205794.0,218238.8333333333,228453.83333333328,237429.0,250250.16600000003
