RegionName,AGI
36608,91497.4126778784
36610,28081.25
36611,36375.0
36612,28074.534161490683
36613,41963.15789473684
36618,46631.989596879066
36619,69656.10510046368
36693,73483.0805134189
36695,80366.10878661087
36701,50173.529411764706
36703,35985.74821852732
36720,28333.333333333332
36722,33166.666666666664
36726,51666.666666666664
36732,62551.16959064327
36744,44511.71875
36750,50347.82608695652
36754,38000.0
36759,38791.666666666664
36761,37302.63157894737
36768,40576.92307692308
36769,39842.342342342345
36783,50530.30303030303
36786,31500.0
36792,50957.44680851064
36793,45500.0
36801,60766.46090534979
36852,43297.87234042553
36853,79083.33333333333
36854,49033.58208955224
36861,82826.92307692308
36862,45525.75107296137
36863,45015.78947368421
36866,44828.125
36867,55469.47004608295
36869,39962.593516209476
36870,51583.22496749025
36871,45444.444444444445
36874,63701.92307692308
36879,93238.09523809524
36907,39556.45161290323
36912,39338.23529411765
36922,33295.454545454544
99999,77817.70979890297
99501,88959.94832041343
99503,67431.5514993481
99504,68964.43514644352
99505,42816.593886462884
99506,42339.52702702703
99508,67540.95674967235
99515,112468.06569343066
99516,182494.80789200414
99518,77446.9111969112
99540,70000.0
99556,67894.73684210527
99568,50500.0
99577,113418.48673946958
99603,81193.28493647913
99610,81036.03603603604
99611,82724.76340694007
99631,60714.28571428572
99639,57280.70175438596
99686,102014.92537313433
99688,70882.35294117648
99701,64705.882352941175
99702,45425.92592592593
99705,77514.15628539071
99712,97540.415704388
99714,65055.555555555555
99737,77912.23404255319
99743,70301.72413793103
99760,55357.142857142855
99780,54810.126582278484
99824,92347.82608695653
99827,70234.375
85004,91403.50877192983
85006,44987.060041407865
85008,41651.36635354398
85009,33080.52434456929
85013,86514.47105788424
85014,70606.85483870968
85015,43101.96950444727
85016,98202.91419320021
85018,149592.29898074747
85022,74410.38739889314
85024,80571.60292921074
85027,56505.80752212389
85031,32822.16494845361
85034,45833.333333333336
85045,167343.30484330485
85048,135802.9197080292
85053,52665.059347181006
85054,122048.96907216495
85083,137221.22302158273
85085,120524.36901653612
85087,101544.11764705883
85118,102615.31365313653
85120,45543.193717277485
85131,50183.37408312959
85132,59635.47995139733
85138,65236.28048780488
85139,56575.716234652115
85145,59052.63157894737
85192,49456.52173913043
85193,42060.0
85205,71616.86232657418
85206,61938.67618429591
85209,73470.21158129176
85210,46615.45346062053
85212,93608.5904416213
85224,74929.04656319291
85225,62942.700396220665
85233,92235.52338530066
85234,98082.02247191011
85248,131993.006993007
85249,153880.30382399162
85251,97970.96317280454
85253,278412.4537607891
85254,144612.69146608314
85256,49921.52466367713
85258,159402.13101815313
85262,252294.58041958042
85264,96076.92307692308
85266,229496.19771863119
85281,49287.77777777778
85283,68282.89775332417
85286,127765.737874097
85295,103825.49504950496
85296,101244.59913586173
85298,141545.92496765847
85303,45042.310522442975
85305,64452.58620689655
85306,59581.08108108108
85307,50805.08474576271
85310,106664.86486486487
85321,43759.54198473282
85322,48200.0
85323,45787.749287749284
85331,159115.8088235294
85333,34705.882352941175
85339,60545.1030927835
85348,42500.0
85351,56508.29302004146
85365,68183.93640350878
85367,65663.26530612246
85374,69426.63043478261
85375,82868.82267441861
85382,78827.96523517382
85383,138371.22659533817
85388,70659.24657534246
85390,74967.1052631579
85392,61457.20313441833
85395,113528.0029476787
85396,98774.08477842005
85534,51944.444444444445
85539,47524.509803921566
85540,73841.05960264901
85541,67614.25462459195
85542,35564.51612903226
85543,55610.68702290076
85544,76331.96721311475
85552,73588.23529411765
85606,51617.64705882353
85610,48812.5
85611,60785.71428571428
85613,46788.32116788321
85614,78916.08391608391
85616,53761.90476190476
85617,48812.5
85618,39568.96551724138
85621,42053.370786516854
85622,95484.10404624278
85623,90622.22222222222
85625,49190.140845070426
85631,43455.28455284553
85632,51583.333333333336
85635,61249.17491749175
85638,43154.76190476191
85641,98812.44522348818
85643,50625.0
85645,43301.282051282054
85648,51917.68292682927
85650,90892.58698940999
85658,122910.21671826625
85705,35734.80531813865
85706,33283.86787936812
85708,49462.80991735537
85711,50857.829282080274
85714,32803.819444444445
85719,55040.32258064516
85735,53353.080568720376
85742,84067.89197299325
85743,85493.85088393543
85745,75165.35194174758
85746,43858.72654917567
85747,84546.45048203331
85748,87269.80728051392
85749,142153.7622682661
85750,161920.68106312293
85755,147735.368956743
85757,49851.013110846245
85920,60833.333333333336
85924,47916.666666666664
85929,62851.90615835777
85935,83600.0
85937,59610.92715231788
85938,53469.38775510204
86001,74005.6134723336
86022,40844.155844155845
86025,45829.4930875576
86030,34868.42105263158
86034,35753.968253968254
86042,34907.40740740741
86043,31754.385964912282
86044,38931.818181818184
86046,56893.382352941175
86301,80341.51785714286
86305,107514.14027149322
86314,52265.43583535109
86321,69603.65853658537
86322,54120.27833001988
86327,64173.30677290836
86333,43944.95412844037
86334,46392.045454545456
86335,44448.92473118279
86336,106254.4964028777
86401,63503.368623676615
86403,56244.925575101486
86404,68346.88346883468
86406,72223.55769230769
86429,61754.098360655735
86441,37222.22222222222
86444,44583.333333333336
86445,37954.545454545456
86514,39789.156626506025
86547,34903.846153846156
71602,59768.93939393939
71631,40568.181818181816
71635,55268.64035087719
71639,48322.784810126584
71640,36804.12371134021
71642,48875.0
71646,56525.42372881356
71652,44605.26315789474
71653,67190.86021505376
71655,60076.62835249042
71676,32875.0
71701,54891.60839160839
71720,47580.645161290326
71725,36750.0
71726,38375.0
71730,67594.2655145326
71740,54703.38983050847
71742,48179.48717948718
71743,43456.37583892617
71744,53599.137931034486
71749,52328.43137254902
71751,54921.875
71758,59500.0
71763,53663.793103448275
71765,46875.0
71770,45614.75409836065
71826,43428.57142857143
71827,43392.857142857145
71833,51346.153846153844
71835,47395.833333333336
71836,48795.454545454544
71837,50012.95336787565
71841,40000.0
71851,38855.42168674699
71852,51780.39702233251
71853,40416.666666666664
71860,46441.17647058824
71862,43557.692307692305
71901,64513.644366197186
71909,80231.21387283238
71913,63548.26353421859
71921,44043.47826086957
71933,47451.92307692308
71937,43560.606060606064
71940,44363.63636363636
71941,49121.62162162162
71944,42083.333333333336
71945,41521.739130434784
71953,52289.719626168226
71956,39785.71428571428
71958,48530.927835051545
71959,42307.692307692305
71961,42500.0
71962,46637.93103448276
71969,35000.0
71971,45000.0
72001,39558.82352941176
72004,36744.186046511626
72007,69497.28260869565
72010,58307.86026200873
72011,54111.67512690355
72012,59473.180076628356
72013,51493.506493506495
72020,44849.624060150374
72021,41225.8064516129
72026,42307.692307692305
72027,51923.07692307692
72030,45200.0
72031,52729.779411764706
72034,77448.3366935484
72040,47211.53846153846
72041,49336.73469387755
72044,51714.28571428572
72045,57083.333333333336
72046,59789.156626506025
72047,54085.365853658535
72057,54625.0
72058,74190.97222222222
72060,39673.913043478264
72061,60138.88888888889
72065,66716.58986175116
72069,42180.85106382979
72073,45425.53191489362
72079,50073.529411764706
72084,49487.179487179485
72086,58364.05529953917
72088,54565.217391304344
72101,55504.032258064515
72102,46789.21568627451
72104,52726.73733804476
72106,61205.75221238938
72112,54535.398230088496
72118,47154.535864978905
72120,72635.13513513513
72121,49325.0
72125,44375.0
72126,53133.80281690141
72128,49558.82352941176
72131,60272.988505747126
72136,53598.48484848485
72140,40227.27272727273
72142,78816.96428571429
72143,67978.14207650273
72150,67076.6129032258
72156,56145.833333333336
72168,34107.142857142855
72173,69018.08785529716
72181,60208.333333333336
72204,39682.11648892535
72207,170448.59813084113
72209,33135.8024691358
72210,69932.81471004244
72211,98903.66972477065
72212,163456.00676818952
72301,43322.233606557376
72324,46233.76623376623
72326,44211.95652173913
72335,42196.969696969696
72342,51844.8275862069
72346,36750.0
72347,40800.0
72350,42803.030303030304
72354,45714.28571428572
72355,45205.882352941175
72365,43181.818181818184
72368,49671.05263157895
72370,49615.38461538462
72372,44558.82352941176
72374,45925.92592592593
72386,50163.934426229505
72390,35008.38926174497
72392,39333.333333333336
72396,57162.813102119464
72401,60663.66574330563
72414,43833.333333333336
72415,42688.67924528302
72419,44687.5
72421,33478.260869565216
72425,36000.0
72430,37166.666666666664
72432,52191.62995594714
72435,37142.857142857145
72438,50327.380952380954
72440,43750.0
72450,58453.83570943653
72455,52129.44664031621
72456,35277.77777777778
72458,42708.333333333336
72459,38719.51219512195
72460,41100.0
72461,47007.87401574803
72466,48636.36363636364
72469,40928.57142857143
72470,37954.545454545456
72473,46456.043956043955
72476,52171.31474103586
72482,36148.64864864865
72513,60479.79797979798
72520,36250.0
72536,39218.75
72537,48308.82352941176
72539,42343.75
72554,41928.57142857143
72561,48125.0
72562,49250.0
72564,39736.84210526316
72566,44583.333333333336
72569,32647.058823529413
72571,56538.46153846154
72573,38541.666666666664
72579,47017.54385964912
72584,41805.555555555555
72616,50296.12756264237
72619,45917.72151898734
72624,38055.555555555555
72626,50511.36363636364
72631,64162.01117318436
72635,44777.397260273974
72639,35000.0
72641,42096.77419354839
72642,50640.243902439026
72648,38125.0
72650,39101.30718954248
72651,43913.04347826087
72661,43636.36363636364
72663,36363.63636363636
72679,28269.23076923077
72680,37129.62962962963
72682,43928.57142857143
72704,80489.62655601659
72712,126817.30769230769
72714,90755.81395348837
72715,85205.22388059701
72729,36363.63636363636
72730,74993.93203883494
72734,60360.50156739812
72736,74429.65779467681
72738,61127.450980392154
72744,50360.69651741294
72745,70966.0107334526
72752,32500.0
72758,118467.78634361233
72760,33750.0
72768,42034.88372093023
72773,47380.95238095238
72776,38333.333333333336
72801,51157.556270096466
72824,43534.48275862069
72830,50531.197301854976
72834,52650.753768844224
72837,61124.21383647799
72843,49198.717948717946
72846,55000.0
72847,52190.47619047619
72851,44017.857142857145
72857,45744.68085106383
72865,49787.234042553195
72901,45745.61403508772
72921,62041.74228675136
72923,44856.770833333336
72927,47016.12903225807
72928,47037.03703703704
72933,64972.97297297297
72936,68181.81818181818
72943,43844.086021505376
72947,47887.32394366197
72949,55060.48387096774
72951,47012.19512195122
72952,51005.154639175256
72955,36710.52631578947
90002,33762.79863481229
90003,32777.078085642315
90006,37503.24114088159
90007,38569.45540647198
90008,68837.82009192383
90010,132394.63601532567
90011,32475.70953720276
90015,83978.43942505133
90016,54341.41546526868
90019,69323.18104906938
90020,56392.68159475696
90022,38798.07692307692
90023,36723.94980905619
90024,188563.2372214941
90028,59306.441326530614
90032,53211.05527638191
90033,36807.692307692305
90035,130157.81922525108
90038,56793.39762611276
90039,104823.06684141546
90040,48073.55516637478
90041,95884.14634146342
90042,67360.61151079136
90044,35652.46161990471
90048,146197.2111553785
90056,130122.08067940552
90062,40145.66395663957
90063,39416.82156133829
90201,36830.60453400504
90210,266922.4683544304
90211,179858.31809872028
90222,37846.12490594432
90230,120335.51810237204
90232,129770.40816326531
90242,56843.43434343435
90245,150849.44048830113
90249,59062.038404726736
90254,199089.8400752587
90260,54046.55612244898
90266,257870.69468768244
90272,271629.10798122064
90274,260235.04273504275
90290,162142.85714285713
90291,144145.1048951049
90293,145495.11854951186
90301,42691.96428571428
90304,40938.57388316151
90401,143904.86725663717
90402,270487.1323529412
90403,166892.9321203639
90405,158673.001310616
90505,135254.59098497496
90601,79930.91259640103
90602,64964.15770609319
90603,103599.39759036145
90605,66641.5343915344
90606,54571.09479305741
90620,72611.77512173528
90621,62178.72086072923
90623,101989.73042362003
90630,102804.7520661157
90631,80978.90164443066
90638,85814.4695960941
90640,56708.64533696392
90701,59204.545454545456
90703,111811.52147731834
90706,54437.95723128869
90713,96770.76064200977
90715,61365.46184738956
90716,38607.954545454544
90717,78746.45222327342
90720,151245.45454545456
90731,70880.308154829
90732,123035.37284894838
90745,61090.62170706006
90804,53768.57457347276
90805,45182.882665379046
90810,49401.63455925277
90813,37151.67753960857
90815,118201.03092783505
91001,128509.07029478459
91007,116551.96145905025
91011,252659.35214211076
91016,90754.37693099897
91020,86989.1008174387
91024,162716.99819168175
91030,153583.86075949366
91042,75154.49438202247
91103,93350.70892410343
91105,219959.31952662722
91106,123007.2156196944
91201,77330.71638861629
91202,101882.02247191011
91203,70936.6576819407
91204,52849.31506849315
91205,54482.8641370869
91301,169291.73354735153
91304,79540.20530367836
91306,61023.86363636364
91326,150572.51908396947
91331,42272.67611973891
91335,55642.5702811245
91340,45888.99803536346
91342,57766.69813547321
91343,61397.50378214826
91344,96078.80111155221
91351,71223.33942717855
91352,51062.853107344636
91360,121718.75
91387,98989.49474737368
91406,61657.25806451613
91504,101281.29890453834
91506,107040.96742349457
91604,160243.18463444858
91605,46291.86602870814
91706,43462.37337192475
91709,110336.55191715645
91711,137191.3771712159
91722,59731.22866894198
91733,40280.82191780822
91737,119051.79982440737
91740,78069.79495268139
91748,70210.81576535289
91750,107261.61738080869
91752,68777.10459183673
91754,73455.54926387317
91755,57700.86321381142
91764,47045.644891122276
91765,103782.16704288938
91770,49421.88575361321
91775,110525.84670231729
91776,52698.514344262294
91784,139904.58015267176
91786,63475.460122699384
91789,106903.5594035594
91791,86625.46933667084
91792,60941.28113879004
91801,65047.85604900459
91803,64711.66892808684
91901,119973.89033942559
91906,59689.54248366013
91910,64840.34267912772
91911,51905.84571154768
91913,95118.6172616358
91915,101907.39329268293
91916,98653.84615384616
91917,47850.0
91932,54449.83818770226
91934,42884.61538461538
91935,122093.82151029748
91945,54805.57737627651
91962,93817.20430107527
91977,60157.58547008547
91980,34529.70297029703
92004,69084.50704225352
92009,188565.7514450867
92014,235837.87465940055
92019,95517.02862783811
92020,71437.71827706635
92021,63326.76518883416
92025,73452.43619489559
92026,81529.20608802962
92027,67978.7445371474
92028,91925.61419472247
92029,130340.31413612566
92036,73409.09090909091
92054,72685.2832186342
92057,79116.45848640705
92061,87517.24137931035
92064,142080.57395143487
92075,187374.63126843658
92078,123368.08809746955
92081,90396.94100509833
92082,103163.43042071197
92084,74232.14285714286
92086,47870.37037037037
92101,119574.64454976303
92102,51126.31843294827
92106,161526.75760755508
92108,88176.10062893081
92111,73084.40123729562
92113,36121.247113163976
92114,50656.32832080201
92115,64108.59465737514
92116,88014.03130059363
92118,170194.51530612246
92119,104207.77591973245
92121,170612.84046692608
92122,127564.74630021142
92124,109472.39031770045
92126,83348.85290148448
92128,138846.39433097123
92129,150264.5721372468
92130,235160.2176541717
92154,52592.227378190255
92173,38245.11930585683
92211,107669.52614379085
92223,78787.11836051861
92225,52902.621722846445
92227,59997.60765550239
92230,38225.8064516129
92231,35677.71675166732
92236,36826.814058956916
92241,45762.41134751773
92242,41142.857142857145
92243,55290.6976744186
92251,71922.40373395565
92260,88419.92882562277
92270,160326.2233375157
92274,34584.52722063037
92276,45502.915451895045
92282,38963.41463414634
92283,31372.549019607843
92284,56709.539121114685
92307,68375.37993920973
92308,62691.004313000616
92310,51040.89219330855
92311,48505.434782608696
92313,73766.72240802676
92316,43534.8506401138
92320,72252.94117647059
92327,34285.71428571428
92335,40139.985199802664
92336,71309.66172381835
92337,55257.50441436139
92339,63009.25925925926
92346,72379.55346650998
92347,39880.95238095238
92354,86954.77386934674
92365,45522.388059701494
92371,57765.82278481012
92374,78339.28571428571
92392,51619.62657403387
92399,83621.88949810207
92405,40603.58890701468
92410,33529.72683449384
92503,64981.10502997133
92504,64635.17503163222
92505,54013.95348837209
92507,55402.233363719235
92508,102287.1643745907
92518,117107.8431372549
92530,55998.465585269616
92543,40244.5855115758
92545,52574.69244288225
92548,41695.73643410853
92555,65909.98317442513
92561,104960.31746031746
92571,46914.89361702128
92583,44011.47959183674
92584,79836.77782996712
92586,53025.525525525525
92590,108200.93457943926
92591,92278.42809364549
92592,110639.89868891537
92595,70257.69745649263
92596,86919.21397379912
92602,162508.63557858375
92604,122615.05460218409
92610,158312.72084805655
92629,144301.9943019943
92637,80899.29859719439
92646,127974.87001733102
92651,201908.97858319603
92653,131220.85276482344
92655,43979.84886649874
92656,131250.49583498613
92660,215071.91201353638
92662,187017.24137931035
92663,165567.2268907563
92673,196523.03120356612
92675,127119.72667855021
92676,139381.44329896907
92679,211260.98715348207
92691,115494.11269974768
92694,215249.60380348653
92703,39180.197670314155
92782,160552.79265493498
92801,49052.0869870221
92804,52775.06426735219
92805,50678.187403993856
92808,154005.15463917525
92821,108757.84518828453
92832,63314.79897348161
92833,85020.04219409282
92840,53995.24375743163
92841,55987.220447284344
92843,46093.75
92860,99136.11365719524
92861,231989.61937716263
92866,79322.15743440234
92867,116927.6180698152
92868,62560.01846722068
92870,96682.45967741935
92886,158727.91900043085
93001,85903.63400389357
93004,92328.95646164478
93015,62642.30271668823
93021,125553.69127516779
93023,104785.40772532189
93035,89947.27272727272
93036,67045.78488372093
93060,56985.94928032899
93063,99197.25621060438
93065,107727.01313535123
93066,142975.46012269938
93101,79273.92739273928
93105,145019.6850393701
93108,239087.38938053098
93110,126344.67265725289
93111,134387.47228381375
93202,39512.19512195122
93205,41417.91044776119
93206,59613.09523809524
93210,58413.00191204589
93212,44270.63339731286
93215,40666.01233875491
93219,31402.597402597403
93221,72521.33105802047
93223,34872.122762148334
93224,49107.142857142855
93226,62222.22222222222
93230,62922.828972317024
93238,82878.78787878787
93241,31906.25
93242,56492.53731343283
93250,37764.65028355388
93254,45517.24137931035
93255,39027.77777777778
93256,35497.31182795699
93265,95446.42857142857
93266,38728.813559322036
93267,45400.4329004329
93277,65660.09280742459
93280,42818.233944954125
93283,42370.68965517241
93285,48162.65060240964
93286,45191.78082191781
93291,78571.90560997328
93301,58770.16129032258
93304,37652.439024390245
93305,38820.2479338843
93306,61829.78723404255
93308,64377.868434472206
93313,58680.30164533821
93314,130086.07198748043
93401,112781.86274509804
93402,84996.34502923976
93405,99697.5546975547
93420,113662.15226939971
93426,90400.0
93427,89848.9932885906
93430,108238.25503355704
93433,70720.91062394604
93434,45763.23987538941
93436,64549.34210526316
93445,54052.90102389079
93446,84497.46835443038
93450,44642.857142857145
93455,88136.49925410244
93460,138485.66308243727
93514,79104.4776119403
93517,54594.59459459459
93523,64760.86956521739
93535,44408.228919742636
93536,82897.47142362314
93545,66764.70588235294
93546,82048.53273137698
93560,64007.26392251816
93591,41127.04918032787
93604,88071.42857142857
93609,49932.43243243243
93612,49331.78191489362
93618,44442.07836456559
93620,52644.73684210526
93622,46573.383084577115
93625,63266.9616519174
93628,35192.307692307695
93630,51477.27272727273
93636,95346.08378870675
93638,40151.31226566684
93641,42307.692307692305
93643,71870.22900763359
93645,70000.0
93646,36399.45652173913
93647,33818.61575178998
93651,109613.09523809524
93654,53617.48417721519
93656,49470.338983050846
93667,72113.40206185567
93701,29357.14285714286
93710,55876.91069991955
93720,105600.46728971963
93722,55824.720068906114
93723,78245.61403508772
93726,39512.121212121216
93727,53569.7827518104
93901,79066.69297553276
93905,42058.118081180815
93906,58434.96683861459
93908,186342.97520661156
93920,60265.15151515151
93924,151217.74193548388
93927,46869.565217391304
93953,239642.85714285713
93955,58959.03290799194
93960,56521.739130434784
94002,221224.1124260355
94010,242328.4080076263
94014,74616.53386454184
94020,173397.4358974359
94028,324094.8275862069
94040,225201.13230035757
94041,226404.63917525773
94043,224366.93300553167
94044,140867.79911373707
94070,252295.6577266922
94074,67500.0
94080,109602.09349010611
94085,167941.4298018949
94086,192842.9110738255
94102,119400.68493150685
94104,249883.72093023255
94108,116735.33519553073
94111,232508.86524822694
94114,223520.4081632653
94117,179355.25746430116
94121,131787.40326741186
94122,128063.06306306306
94124,64352.38594651285
94130,44575.47169811321
94133,134403.38983050847
94303,146574.36355515855
94304,264440.1041666667
94305,183934.78260869565
94306,241820.35268185157
94401,120116.80911680912
94403,175335.8540925267
94404,219230.22196926578
94502,193805.12091038408
94503,96442.02180376611
94508,111772.3880597015
94509,60920.08675342009
94510,136644.41321152495
94513,126629.91452991453
94514,88564.81481481482
94523,143977.73279352227
94530,135818.14868804664
94533,67858.29662261381
94534,130836.35422061109
94536,157957.222566646
94541,73881.51582986889
94544,68061.4688664183
94546,114445.79646017699
94547,110168.10007818608
94551,130260.9756097561
94552,193300.80753701212
94555,200210.44303797468
94556,259842.87709497206
94558,113281.34556574923
94560,122309.46123521682
94565,64494.80369515011
94571,85215.6862745098
94572,75180.65268065268
94574,153876.20192307694
94577,87513.08373590982
94580,73947.72117962467
94583,244598.69342043865
94587,112779.67549103331
94588,198771.69359664872
94590,55961.21177802944
94591,86197.25928597187
94592,145639.53488372092
94595,161413.89432485323
94597,152745.5919395466
94598,214225.35211267605
94599,117734.89932885906
94603,47955.281918340894
94608,103655.99294947121
94609,104621.9512195122
94610,149524.84980884762
94612,102071.67832167832
94618,233587.9368658399
94619,123638.0
94703,113687.01550387597
94704,76333.5809806835
94706,147478.44827586206
94708,245633.50340136053
94803,92311.50793650794
94901,148038.07106598985
94920,290570.9624796085
94923,133869.86301369863
94930,152517.52336448597
94937,126600.0
94939,231406.25
94945,150770.54794520547
94947,137243.00986842104
94952,121145.57739557739
94954,105709.35175345377
94956,108117.28395061729
94960,213594.39124487003
95008,170767.85714285713
95010,102365.74074074074
95012,48616.412213740456
95020,114788.5354771059
95032,251477.18631178708
95035,148658.50264403006
95043,66574.07407407407
95046,110758.01749271137
95050,143211.15973741794
95054,213372.39583333334
95060,121476.60818713451
95062,99360.53077357425
95064,82909.83606557376
95065,135580.68459657702
95112,90377.98668233451
95113,167333.33333333334
95116,56584.321475625824
95118,156963.93762183236
95119,149637.75510204083
95120,263246.89966178127
95124,202587.04275011018
95125,195971.79289026276
95127,81695.33575917962
95128,132385.1590106007
95129,212917.80821917808
95130,179116.95447409732
95131,145981.4453125
95135,226072.90589451912
95136,129142.5011327594
95138,207714.44695259593
95139,159062.5
95148,120648.67841409691
95202,32333.333333333332
95203,46342.74193548387
95205,38255.50366911274
95206,45121.26185266229
95210,42248.55861627162
95212,73651.77832919768
95215,55777.404921700225
95222,86393.44262295082
95223,89353.44827586207
95228,101282.38341968913
95230,66969.69696969698
95231,57032.163742690056
95240,62621.075039914846
95242,98359.69180859692
95246,73189.6551724138
95249,66156.25
95251,61333.333333333336
95255,47878.78787878788
95306,101812.5
95307,51620.194910665945
95311,53585.52631578947
95315,42628.968253968254
95317,47857.142857142855
95320,84659.4982078853
95322,54482.543640897755
95324,70508.06451612903
95328,45121.95121951219
95329,82644.23076923077
95330,74822.09737827715
95335,47500.0
95338,69739.46784922395
95340,73216.40682999257
95348,54818.71838111299
95350,61636.38353765324
