75052,7950,TX,129486.1,123724.8333,122908.0833,130858.5,140812.75,152452.5,167973,186955.6667,207090.75,223659.3333,232853.9,244030.8872
94565,15717,CA,282054.9,282139.0833,312790.9167,369550.0833,425361.4167,473434.75,490324,521838.5833,563810.25,569083.8333,572153,595611.273
37042,3815,TN,131359.2,131707.4167,133600.0833,132340.25,132004.75,132791.0833,133572.5,136971.0833,143102.1667,150773.4167,160453.4,170561.9642
11206,14064,NY,365519.6,355238.8333,396640.5,439542.4167,499676.1667,552003.5833,560390,586534.5,597895,587648,586197,615506.85
73099,22545,OK,155482,149170,147298.5833,153678,157750.1667,161952.9167,163974.3333,165937.4167,168416.5,173472.5833,180356.5,188472.5425
90046,11547,CA,591151.3,554051.0833,550158.9167,638566.4167,730760.75,831301.6667,969814.9167,1111064.917,1278944.417,1389625.417,1500115.5,1585622.084
20009,21262,DC,475123.3,475993.6667,483282,517422.75,547604.5833,557850,572111,593742.6667,603465.9167,610983,617983,643320.303
77429,4780,TX,187524.2,181344.9167,181586.25,194032.4167,213470,232204.5,239890.1667,244187.6667,249690.6667,256630.8333,261301.3,272798.5572
78245,17577,TX,136856.3,130519.0833,128672.6667,132641,141518.1667,149782.75,158634.8333,168612.3333,177072.9167,186671.3333,193377.5,201692.7325
77479,19139,TX,297517.1,288127.0833,290506.1667,305353.0833,341002.3333,374353.4167,378995.25,378082.4167,378236.6667,375936.9167,376327.9,389499.3765
10462,14064,NY,121011.4,110964.5833,119937.75,115851.6667,116091.25,117019.0833,123961.75,132336.3333,149340.6667,170168.5,188069.8,198789.7786
10456,14064,NY,211581.3,198296.3333,206492.5833,186168.4167,197977.5833,209372.5,228647.4167,259273.9167,287850.75,298597.1667,315879.6,331041.8208
60613,3628,IL,316394.4,292215,277055.0833,288848.6667,315097.9167,320873.4167,330704.5,346664.5833,353790.4167,353010.5,351369,365072.391
30044,10916,GA,131473.9,109097.1667,99483.25,115698.5833,141102.8333,151864.75,163739.75,178849.6667,196719.75,212128.75,223879.8,235521.5496
10019,14064,NY,853786.5,910536.0833,934688.3333,968318.3333,1095991.083,1191975.917,1235503.167,1216758.75,1198908.667,1144349,1087853.6,1092205.014
63376,17485,MO,173581.9,162262.25,156034.25,160804.8333,166157.0833,170946.4167,181012.75,191747.5,200208.5833,210752.5833,219344.8,230092.6952
10003,14064,NY,855521,922589.25,955661.4167,981194.1667,1084029.917,1225774.25,1242932.417,1218166.333,1186816.167,1254119.75,1166258.6,1145265.945
28277,3488,NC,260881.6,247284.9167,246201.1667,260355,282580,294410.4167,310638.1667,331386.75,350229.9167,360300.25,373469.9,393637.2746
60625,3628,IL,315592.3,289445.5833,271933.9167,290589,320552.4167,330344.0833,346469.75,361844.6667,374026.5833,366593.9167,369528.4,386896.2348
30043,10916,GA,169409.6,146350.5833,142272.9167,158297.8333,181975.1667,191046,202725.4167,216700.0833,234164.5833,248396.6667,258110,270757.39
11230,14064,NY,317583.2,320211.4167,324260,338956,373787.8333,402255.4167,443371.5,465560.9167,484579.5,513360.4167,508257,510798.285
11212,14064,NY,337227.2,323578.9167,299511.25,302020.0833,315447.5,327717.4167,349041.8333,389771.8333,435315.5833,468564.9167,481096.6,505632.5266
77036,9370,TX,79568.6,76660.66667,78559.33333,83960.41667,95040,105723.9167,114025.75,122123.1667,128866.3333,137244.4167,142557.5,148687.4725
10463,14064,NY,208480.9,206170.3333,222020.0833,223478.9167,230248.9167,236411.75,253854.3333,263717.1667,257305.6667,286384.0833,311958,329115.69
60629,3628,IL,133419.4,116573.25,109585.4167,113532.1667,127399.9167,137069.9167,149207.4167,163144,173593.1667,182327.5,186059.2,197036.6928
11209,14064,NY,304517.9,302577.5,307069.75,325688.9167,356126.0833,380677.5,420989.25,450409.4167,475330.0833,487053.4167,471723.7,484931.9636
30096,5532,GA,165809.6,143241.5833,135127,146853.1667,171506.75,180931.5833,194511.4167,208980.75,227251.4167,243906.4167,255139.2,267130.7424
11221,14064,NY,434596.6,431586.5,456563.6667,516670.3333,657248.75,794675.0833,905666.5833,949867.8333,1028162,1036817.333,1046135.6,1078565.804
7030,9121,NJ,501443.2,474402.25,477388.3333,524143.75,587496.5,633410.9167,684191.75,725123.6667,756379.4167,728294.5,714040.8,739032.228
98052,16551,WA,442960.2,411821.3333,403610.9167,465950.9167,519469.25,560746.5,623894.25,728572.9167,840599.5833,830140.5,864843,916733.58
30024,19300,GA,253048.9,232691.3333,233787.75,261457.1667,291446.5,304042.25,320430.25,339406.5833,358705.75,371220.25,377538.7,394150.4028
60610,3628,IL,388517,364389,348521.75,373744.6667,411240.4167,423925.6667,432886.8333,445484.75,449140.9167,437752.4167,433712,450626.768
78704,899,TX,347603.3,345657.75,361136.8333,405718.5833,475271.5,518384,553199.25,574026,593045.4167,625469.5,664789.8,701353.239
77077,9370,TX,216822.2,210389.9167,211423.25,231387.5,266344.3333,300718.8333,311514.25,312451.6667,310948.4167,310863.9167,307176.1,317927.2635
85032,15555,AZ,162139.8,136972.5,143614.75,180009.5,200578.1667,210671.25,228804.25,243189.75,260770.5833,276196.6667,299462,317429.72
77379,18705,TX,191068.3,185766.9167,184502.8333,196516.75,216454.75,235187.9167,242491.4167,245609.6667,249943.6667,257348.4167,262105.1,273375.6193
75287,4819,TX,221590.9,213561.4167,214681.5833,225968.4167,244661.5833,266211.3333,290002.1667,313710.5833,328369.0833,331626.5833,335244.6,350665.8516
10024,14064,NY,803685.8,887488.8333,926714.5833,963745.9167,1052680.167,1143107.5,1179851.917,1170239.417,1200170,1241565.5,1271498.8,1341431.234
78666,17612,TX,163201.6,158899.1667,156117.75,163048.75,171452.9167,185517,198484.25,211246.5833,221739.5833,230189.9167,239952.6,251710.2774
21234,15222,MD,211432.7,195492.6667,187628.0833,190832.5,197470.3333,196230.5833,199598.5833,205030.5833,211761.5,217190.0833,215437.7,224486.0834
33160,19247,FL,267941.6,266400,279849,327204.25,374553.5833,397224.9167,408357.25,404429.25,395850.5833,381310.4167,371068.8,383314.0704
23464,20968,VA,250323.2,236369.5833,231181.8333,233654.9167,240641.1667,243384.75,246858.0833,253077.4167,256919.5833,263330.5,273644.6,286505.8962
34787,22234,FL,207840.5,192365.75,193641.25,222691.75,253738.8333,266197.1667,287577.5833,302936.0833,320660.5833,339743,353141.5,369032.8675
78521,2471,TX,78185.4,75905,73917,74276.83333,72811.16667,73890,75511.91667,76638.58333,79511.08333,79813.25,85420.4,90203.9424
8701,10747,NJ,281444.3,260250,244975,249438,276299.5833,287434.1667,306219.6667,319787.5833,333743.8333,333985.5833,337209.8,351372.6116
75243,4819,TX,116742,110275.9167,109724,116072,124133,134712.1667,150328.8333,170148.25,192427.5,205248.25,210488.4,219328.9128
11214,14064,NY,309204,318594,321466.3333,336933.6667,362573.25,391647.5,421032.3333,444023.75,473615.0833,489833.5,482080.9,497507.4888
28027,4242,NC,185547.3,176320.9167,170788.8333,171147.5833,184641.5833,193505.25,202955.1667,219201.75,235113.5,247330.5833,260491.6,274818.638
11207,14064,NY,310566.4,314056,305267.3333,314219.8333,332549.1667,349881.5,375701.25,405930.8333,432992.9167,458421.5833,479284.9,506124.8544
94501,143,CA,517567.4,480022.0833,484091,591955.1667,676622.9167,738966.0833,827165.75,883640.9167,986514.5833,1028615.75,1071443.2,1112158.042
2169,16304,MA,312163.5,298827.5833,294147.6667,314733,341684.3333,355595.6667,377954.3333,409397.5,442555.5,456849.8333,480018.4,500659.1912
33411,17225,FL,180689.3,165728.25,160079.5833,178539.5,214168.0833,235975.1667,257458.25,274880.9167,291500.9167,301186.25,307988.5,322463.9595
11229,14064,NY,357860.9,362211.3333,363401.5833,377090.4167,403973.3333,426916.1667,463628.4167,500858.25,533292.6667,561669.6667,564823.4,584027.3956
60619,3628,IL,100393.8,94137.58333,82119.25,83063,88469.5,93957.66667,100942.0833,116112.5833,122834.3333,131126.3333,127491.5,132973.6345
78745,899,TX,186191.6,181281.6667,184694.9167,202784.0833,232093.0833,257256.75,283474.5833,301203.5,318072.1667,335225.9167,358004.3,379842.5623
94110,17591,CA,839813.8,813363.75,837377.9167,992218,1177915.083,1338959.25,1422990.167,1450825.917,1575823.5,1591861.833,1615384.2,1673538.031
23462,20968,VA,203672.1,191550.1667,184579.8333,185363,189108.0833,192116,195618.1667,199548.8333,204881.75,209146.5833,219000.7,230607.7371
33025,13068,FL,136614.2,125845.0833,126727.6667,144119.8333,173181.25,188062.5,205392.8333,224377.6667,240615.1667,252533,261396.2,272113.4442
10458,14064,NY,160716.6,153309.5833,148812.5,142540.0833,143680.0833,146216.8333,159880.9167,170853.5,178857.8333,193700.25,193964.1,202110.5922
75067,11149,TX,156223.1,151142.1667,151639.9167,161041.0833,173990.8333,189346.6667,209574.1667,228819.0833,248155.9167,256730.9167,261480.2,274292.7298
90034,11547,CA,720416.1,691298.9167,676961.5833,783985.75,872725.75,926975.5833,1030668.167,1115230.333,1260571.833,1307098.5,1392893,1487609.724
