index,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
25,Abita Springs,LA,227148.1,236877.75,225972.75,225300.41666666663,235971.33333333328,240651.33333333328,243324.91666666663,250019.25,250471.5,252586.75,263792.0,276454.016
26,Abrams,WI,210865.3,207322.91666666663,204408.8333333333,206103.0833333333,210154.8333333333,218447.25,229283.91666666663,241670.41666666663,257436.5,272509.33333333326,281708.6,293258.6526
27,Absarokee,MT,209103.7,212688.5833333333,217631.0833333333,227091.0,238709.66666666663,251843.83333333328,259387.5,273567.08333333326,297608.08333333326,308513.16666666674,332286.2,350561.941
28,Absecon,NJ,253701.3,240404.66666666663,231077.33333333328,222264.16666666663,218183.0833333333,212958.5833333333,198651.3333333333,195414.91666666663,204415.0,214905.8333333333,221823.4,233580.0402
29,Acampo,CA,367060.0,353426.25,353568.75,417397.33333333326,478689.58333333326,522036.0,574927.3333333335,631041.4166666665,688805.3333333335,712048.8333333335,741822.9,784106.8053
30,Accident,MD,173251.8,166115.83333333337,161607.08333333337,161025.16666666663,166356.66666666663,173651.25,181060.5833333333,188209.0833333333,195875.0,201405.66666666663,203676.8,210805.488
31,Accokeek,MD,336602.9,321049.41666666674,320977.66666666674,339092.66666666674,359328.66666666674,367506.91666666674,380202.08333333326,401113.33333333326,421501.33333333326,426989.5,438392.7,461627.5131
32,Accomac,VA,,,203596.6,192924.91666666663,203878.16666666663,211240.8333333333,200781.0833333333,214750.75,212983.3333333333,206552.41666666663,214127.6,223977.4696
33,Achille,OK,,,,,,,,54762.0,60871.08333333334,64597.41666666666,67933.3,70990.2985
34,Ackerman,MS,,,,,,,126982.0,129339.70833333331,133953.41666666666,139508.7916666667,141403.75,146453.9993
35,Ackley,IA,110813.8,106847.91666666669,101783.41666666669,104028.0,113387.33333333331,119212.41666666669,124091.66666666669,134343.16666666663,132770.0,133568.91666666663,138082.3,143881.7566
36,Ackworth,IA,193101.9,183563.0833333333,192645.66666666663,197360.0,208505.16666666663,213799.5,219640.25,226437.83333333328,245029.66666666663,257939.33333333328,267885.1,281011.4699
37,Acme,WA,305220.4,277388.33333333326,256846.66666666663,252428.5,258739.5,272443.58333333326,286568.41666666674,306924.75,333196.0,354694.58333333326,363107.3,379084.0212
38,Acton,CA,448496.3,431717.75,413546.41666666674,458376.5,505523.58333333326,537708.5,578799.4166666665,607179.0833333335,641226.75,653137.4166666665,667581.1,702962.8982999999
39,Acton,MA,570545.5,570325.0833333335,559703.0,586572.6666666665,614071.0833333335,638267.0,650891.0833333335,667847.0,695990.9166666665,692711.1666666665,697826.5,728530.8659999999
40,Acton,ME,277364.6,268593.5,262640.0,258554.33333333328,253273.75,252583.83333333328,260521.0,279889.75,299119.58333333326,302460.91666666674,320420.6,334198.6858
41,Acushnet,MA,314947.9,305025.66666666674,290696.75,295381.08333333326,308705.41666666674,313602.66666666674,328456.75,351262.91666666674,372324.66666666674,390017.33333333326,399076.4,420227.4492
42,Acworth,GA,199915.8,180438.9583333333,180568.0,195355.5,213244.0833333333,223053.79166666663,238030.0833333333,250926.70833333326,270030.62499999994,283871.5,295198.6,309783.76435
43,Acworth,NH,,,139358.47222222225,138895.5833333333,144351.375,151166.58333333337,156865.7083333333,160042.58333333337,158882.3333333333,160667.5416666667,164906.7,171415.8482
44,Ada,MN,,,,,80355.0,79721.25,90859.08333333331,103396.58333333331,109028.5,114340.25,118625.6,123251.9984
45,Ada,OH,115410.7,113387.58333333331,113672.66666666669,114190.0,116873.16666666669,121538.5,127580.25,134962.41666666663,143368.16666666663,151526.25,156076.2,163099.62900000002
46,Ada,OK,133971.1,133579.41666666663,135448.16666666663,138809.83333333337,137122.41666666663,138625.5,147392.75,150946.5,158642.83333333337,158132.91666666663,164361.5,170935.96
47,Adair,IA,104749.6,100287.16666666669,98140.66666666669,98053.66666666669,101210.33333333331,103702.0,105079.5,105827.33333333331,112023.08333333331,118520.16666666669,122508.1,128143.4726
48,Adair,IL,,,,,58361.5,63912.16666666666,69160.66666666669,70027.08333333331,70864.25,75871.41666666669,79297.6,82310.9088
49,Adair,OK,172679.5,168830.0,170388.91666666663,173290.66666666663,180158.41666666663,187408.16666666663,193295.66666666663,199476.3333333333,210946.0,221262.3333333333,229857.6,239511.6192
50,Adairsville,GA,146760.0,137507.5,132639.41666666663,136628.16666666663,146248.0,153632.83333333337,163633.0,175035.75,189249.41666666663,205401.8333333333,211735.7,222745.9564
51,Adairville,KY,101757.1,96577.08333333331,95423.25,97836.58333333331,102561.91666666669,108351.75,112096.25,117256.91666666669,129135.75,134585.83333333337,134951.4,137245.57379999998
52,Adams,MA,164831.4,163440.16666666663,152195.08333333337,151995.08333333337,151843.83333333337,151601.08333333337,149109.91666666663,151072.66666666663,155930.83333333337,166148.66666666663,168548.1,175458.5721
53,Adams,MN,144457.7,137903.33333333337,135160.41666666663,144143.08333333337,149513.0,154370.0,160948.83333333337,169681.58333333337,177536.58333333337,186217.8333333333,193388.4,203251.2084
54,Adams,NE,159417.4,166290.25,170103.16666666663,176158.83333333337,183349.75,190982.25,200259.0833333333,214051.25,229520.58333333328,241691.91666666663,250112.1,260866.9203
55,Adams,OR,201989.4,199527.91666666663,195206.5833333333,207217.0,233850.0,255820.83333333328,290462.25,321042.58333333326,342419.41666666674,347945.08333333326,370354.3,388131.3064
56,Adams,TN,269838.6,270008.41666666674,271129.5,271743.75,277254.08333333326,273466.41666666674,273015.58333333326,280681.0,297190.58333333326,311308.58333333326,324915.6,343760.7048
57,Adams,WI,85638.2,85537.83333333331,85817.0,84357.5,84231.91666666669,86508.66666666669,92053.0,95652.75,100363.91666666669,106901.75,111650.8,115893.5304
58,Adams Center,NY,142304.4,144790.375,154452.9166666667,155998.75,156357.70833333337,156067.7916666667,156109.41666666663,160369.45833333337,164154.375,164346.7916666667,164597.35,169909.9491
59,Adams Run,SC,,,,140074.7142857143,139001.41666666663,161691.25,171931.33333333337,163049.83333333337,187505.75,197831.5833333333,209124.5,218116.8535
60,Adams Township,PA,,,154733.0,152218.0,146399.58333333337,157956.66666666663,160889.83333333337,165700.5,175843.0,183366.66666666663,189505.2,204855.1212
61,Adamstown,MD,418680.0,404269.91666666674,404853.41666666674,423377.75,442090.75,440111.0,441832.58333333326,466024.91666666674,474724.16666666674,473963.41666666674,479461.5,499598.883
62,Adamstown,PA,192482.6,180684.25,178499.58333333337,178176.25,182105.5,183209.5833333333,185645.8333333333,191769.25,205802.3333333333,208259.0,216333.6,226068.612
63,Adamsville,AL,112098.3,106636.66666666669,99371.25,99483.33333333331,100867.58333333331,98827.58333333331,101044.91666666669,105325.08333333331,114928.58333333331,122536.58333333331,128977.9,131557.45799999998
64,Adamsville,OH,93624.7,89469.41666666669,86665.83333333331,88383.66666666669,90942.33333333331,93770.0,96621.83333333331,103783.91666666669,110585.75,115445.66666666669,122038.9,128018.8061
65,Adamsville,TN,129471.2,127061.58333333331,124691.58333333331,128354.83333333331,137497.58333333337,144389.16666666663,153592.58333333337,165186.58333333337,175064.91666666663,191563.0833333333,202269.7,210967.2971
66,Addieville,IL,140494.6,144825.66666666663,139057.25,143170.5,155716.66666666663,166369.58333333337,174469.66666666663,181038.41666666663,186498.0,193868.3333333333,200866.7,210307.4349
67,Addington,OK,,68072.6,66029.16666666669,67643.91666666669,65715.0,63093.25,61699.33333333334,64803.58333333334,71821.91666666669,78015.25,79846.0,
68,Addis,LA,198293.6,207278.5833333333,210253.66666666663,215302.66666666663,220695.5,228005.5,235127.83333333328,243495.33333333328,249668.08333333328,258147.83333333328,263777.3,274064.6147
69,Addison,AL,87411.3,85345.5,86906.83333333331,88473.41666666669,91606.0,99200.41666666669,108151.08333333331,113691.33333333331,113486.5,119142.41666666669,123886.7,129337.7148
70,Addison,IL,300738.4,280199.08333333326,264990.75,276213.25,291237.08333333326,297897.16666666674,303073.75,316153.25,325723.08333333326,332688.91666666674,334987.1,348051.59689999995
71,Addison,ME,185878.0,180408.8333333333,176533.83333333337,168399.5,164865.66666666663,165055.25,165440.75,166374.33333333337,177269.58333333337,181999.8333333333,187918.2,198065.7828
72,Addison,MI,153269.3,148862.41666666663,145161.75,147354.33333333337,143189.75,146027.0,153980.58333333337,159407.0,168742.16666666663,178375.41666666663,170282.5,179477.755
73,Addison,TX,298476.7,292962.91666666674,299444.66666666674,319374.75,341690.41666666674,368423.83333333326,387046.0,408279.66666666674,425496.58333333326,427448.33333333326,427189.6,444704.37359999993
74,Addison,WI,216784.1,196488.5833333333,185812.41666666663,188081.8333333333,199680.16666666663,212171.66666666663,225432.58333333328,232795.0,236268.41666666663,252088.25,264854.5,275978.38899999997
75,Addison (Webster Springs),WV,,,,,,,48581.714285714275,49846.0,51369.58333333334,52999.33333333334,54725.5,56586.167
76,Addison Township,PA,109017.6,129091.06666666665,129065.58333333331,129165.70833333331,127895.45833333334,134036.3333333333,138984.79166666666,144224.45833333334,154188.0,156286.79166666666,161601.95,170099.30625
77,Addy,WA,213816.0,207169.25,215366.5,224598.41666666663,238709.66666666663,256545.66666666663,274269.16666666674,297020.08333333326,311483.16666666674,325298.41666666674,335616.5,351054.859
78,Addyston,OH,,,,,,,80409.25,84154.91666666669,90718.08333333331,89931.66666666669,93437.3,100445.0975
79,Adel,GA,126995.1,119650.08333333331,113961.33333333331,118737.83333333331,127836.91666666669,136237.08333333337,145194.66666666663,154648.41666666663,164066.08333333337,171732.83333333337,175461.7,183357.4765
80,Adel,IA,273016.8,285384.08333333326,300193.25,298473.75,294959.83333333326,299081.0,313496.83333333326,325033.91666666674,333079.08333333326,338102.75,339988.1,355287.5645
81,Adelanto,CA,106888.1,107220.08333333331,104284.0,126736.83333333331,160025.16666666663,172338.0,185197.0833333333,204789.0,228707.5,241156.08333333328,251051.3,264357.0189
82,Adena,OH,,,,,60247.5,64339.25,71256.75,75075.33333333331,78495.16666666669,82944.41666666669,85259.4,89266.5918
83,Adin,CA,148696.7142857143,132639.75,128508.25,145468.91666666663,147304.25,140753.58333333337,149893.33333333337,152584.0,159756.25,169219.08333333337,169478.8,174563.164
84,Adkins,TX,241295.6,238320.33333333328,244161.41666666663,257930.83333333328,276242.5,296418.41666666674,315257.91666666674,334871.08333333326,354341.83333333326,371607.91666666674,376323.9,390247.8843
85,Admire,KS,117175.0,121905.0,129342.16666666669,129064.5,136632.33333333337,149030.5,163810.33333333337,177330.5,191703.41666666663,194170.66666666663,185488.7,193093.7367
86,Adolphus,KY,57608.2,56743.75,57742.0,57648.5,58973.16666666666,64083.16666666666,68590.08333333331,71630.33333333331,76698.75,84148.25,91459.1,95666.2186
87,Adrian,GA,90179.2,85594.25,87764.5,93288.25,103982.0,120280.08333333331,134741.41666666663,143390.08333333337,157209.83333333337,167569.66666666663,172104.0,179160.264
88,Adrian,MI,109078.5,103628.41666666669,100615.5,103692.41666666669,108961.91666666669,118895.83333333331,125891.33333333331,136679.16666666663,146637.0,153886.83333333337,161197.7,168773.9919
89,Adrian,MN,109947.9,108525.0,115205.58333333331,119461.5,119325.0,123427.66666666669,122584.0,133944.16666666663,149228.91666666663,153405.83333333337,154136.7,159223.2111
90,Adrian,MO,131139.4,127892.25,124969.16666666669,125639.33333333331,125719.83333333331,132171.16666666663,137921.16666666663,146384.16666666663,160775.08333333337,170124.91666666663,179613.5,187516.49399999998
91,Adrian,OR,,226857.0,227282.83333333328,239097.41666666663,261568.25,285187.66666666674,350374.91666666674,375090.33333333326,393227.08333333326,384838.75,382933.0,389442.86100000003
92,Advance,IN,80850.2,76863.91666666669,76353.0,75633.0,82052.91666666669,90686.83333333331,97924.25,101843.16666666669,107464.83333333331,124911.16666666669,135971.4,141002.3418
93,Advance,MO,,,124011.4,125380.5,131832.16666666663,133992.25,136467.25,139722.91666666663,143427.75,149821.16666666663,149626.2,156060.1266
94,Advance,NC,306390.9,296478.83333333326,290183.08333333326,291814.58333333326,298070.0,309455.25,319682.41666666674,333865.25,349317.91666666674,363659.83333333326,373269.3,390066.4185
95,Affton,MO,213773.4,203415.25,198197.41666666663,202833.5,209691.75,216739.3333333333,223230.25,238108.33333333328,247381.75,255319.0,259100.7,274646.74199999997
96,Afton,IA,,,,,,,,,97226.8,105201.66666666669,107365.1,111659.704
97,Afton,MN,458453.4,450330.83333333326,424406.91666666674,445975.08333333326,478112.0,480219.83333333326,499619.0,509165.91666666674,539458.3333333335,542172.5,559980.6,589099.5912
98,Afton,OK,240174.3,236157.0,248045.5,263053.75,262653.75,275331.91666666674,286037.16666666674,300666.83333333326,313466.41666666674,322656.16666666674,331679.2,344614.6888
99,Afton,VA,368288.2,355222.5,351986.0,355077.66666666674,366988.66666666674,381357.58333333326,391280.58333333326,404440.5,424970.66666666674,435557.83333333326,439321.6,456455.1424
100,Agate,CO,234843.0,229499.58333333328,250172.75,263760.16666666674,289707.08333333326,323237.58333333326,352338.5,387545.08333333326,403890.16666666674,421850.75,446353.7,466439.6165
101,Agawam,MA,256565.65000000002,249133.04166666663,240660.99999999997,239318.12499999997,239144.29166666663,243017.66666666663,248740.24999999994,256165.29166666663,268644.75,275398.20833333326,286315.0,300172.5438
102,Agency,IA,,113620.0,119973.25,120528.83333333331,124469.16666666669,117679.41666666669,117568.75,124832.16666666669,131157.25,133903.0,137581.2,143909.9352
103,Agency,MO,164240.9,162917.66666666663,165836.16666666663,171211.41666666663,177068.41666666663,189039.5,199079.16666666663,211117.5,224539.16666666663,215855.0,224982.7,237356.7485
104,Agness,OR,,,,,,354053.2,347658.83333333326,370882.33333333326,386876.83333333326,398114.58333333326,417343.8,437376.3024
105,Agoura Hills,CA,699576.8,663876.1666666665,645344.1666666665,737114.9166666665,801477.75,819276.25,855977.6666666665,896886.8333333335,951213.1666666665,940457.1666666665,964578.4,1011842.7416
106,Agra,OK,135010.8,134145.08333333337,135326.08333333337,138262.33333333337,145258.25,154232.66666666663,160841.83333333337,173692.66666666663,183990.16666666663,191556.91666666663,200599.1,207820.6676
107,Aguanga,CA,233085.4,252057.66666666663,251413.5,262114.91666666663,306006.66666666674,324585.33333333326,341025.83333333326,361617.83333333326,408282.0,421854.0,442158.9,462940.3683
108,Aguilar,CO,181706.5,179057.5,186399.0,195231.41666666663,210192.25,233166.0,252219.75,250199.33333333328,255566.5,250689.41666666663,260349.7,268941.2401
109,Ahoskie,NC,125400.2,124960.5,121912.33333333331,121528.33333333331,122522.66666666669,124761.83333333331,132787.5,141888.83333333337,153812.66666666663,160841.75,159934.4,166331.77599999998
110,Ahwahnee,CA,306971.7,297226.16666666674,293809.33333333326,326721.75,362596.66666666674,366350.66666666674,371523.58333333326,389133.83333333326,419569.66666666674,422904.5,430778.9,451887.0661
111,Aiea,HI,706287.7,721157.25,699855.1666666665,706970.1666666665,761040.6666666665,805107.8333333335,846956.3333333335,886709.4166666665,926571.75,934258.75,911962.3,941145.0936
112,Aiken,SC,232634.4,226316.88888888885,214437.13888888885,212916.63888888885,216408.16666666663,212146.1111111111,218281.47222222222,220777.63888888885,229679.1944444444,238270.47222222222,247524.66666666666,262123.4770666667
113,Ailey,GA,177660.9,171645.25,165743.75,170230.41666666663,182910.41666666663,196803.5,211425.25,221543.3333333333,232625.5,252513.5,261317.3,272815.2612
114,Ainsworth,IA,144891.7,142794.25,137676.58333333337,138314.25,148141.58333333337,154867.0,157111.16666666663,167219.75,171972.91666666663,175670.66666666663,180959.3,188197.672
115,Ainsworth,NE,,,,,,,,,104908.11111111114,113829.41666666669,117143.6,121829.344
116,Airville,PA,251588.6,228713.33333333328,220309.66666666663,216064.0,216148.66666666663,217317.16666666663,228733.08333333328,235792.41666666663,246964.33333333328,252298.66666666663,261064.9,269941.1066
117,Airway Heights,WA,183718.1,172797.58333333337,169155.66666666663,175284.75,177797.75,183315.8333333333,197451.41666666663,216183.25,239669.91666666663,264898.0,289499.6,306001.07719999994
118,Aitkin,MN,210177.6,203302.5833333333,200590.0,208897.3333333333,222397.5833333333,230424.33333333328,237280.83333333328,246532.08333333328,258581.66666666663,270786.5,276391.2,286617.6744
119,Akeley,MN,187026.1,186169.66666666663,187858.0833333333,198401.16666666663,212014.91666666663,217104.5833333333,226675.16666666663,233824.0,243533.75,254921.66666666663,261930.8,271360.3088
120,Akron,AL,,,,90959.2,103107.91666666669,110816.33333333331,119381.16666666669,128059.08333333331,136945.66666666663,139825.58333333337,137067.1,141042.0459
121,Akron,CO,,,,,108325.25,120669.41666666669,135150.66666666663,148464.08333333337,159859.75,169124.33333333337,180143.2,188790.07360000003
122,Akron,IA,120685.7,135329.25,128642.41666666669,119699.08333333331,118595.83333333331,126147.5,126907.25,129880.83333333331,135522.25,139695.0,144328.0,151544.4
123,Akron,IN,95354.9,94951.41666666669,96163.5,98361.58333333331,101526.0,108194.91666666669,112520.25,116112.33333333331,123208.0,130520.75,135667.5,141501.20249999998
124,Akron,MI,70696.5,63322.5,65248.75,65159.91666666666,66766.66666666669,61372.25,57336.75,62860.75,61466.91666666666,65098.66666666666,69258.7,72375.3415
125,Akron,OH,88327.05833333333,81799.06249999999,76936.2777777778,79560.9097222222,79606.69444444444,77568.40972222222,80469.54861111111,85006.0625,89725.38194444445,95723.66666666667,101100.55,106459.22253333333
126,Akron,PA,222785.4,211641.0833333333,206394.16666666663,204419.66666666663,210491.25,212840.0,218376.3333333333,226288.0,240424.5,243613.08333333328,249723.7,261710.43760000003
127,Alabaster,AL,197815.90000000002,189458.5,186978.1666666667,191411.0,196685.7083333333,201572.0833333333,207027.66666666666,212331.25,221864.5833333333,233099.87499999994,242550.1,254025.39725
128,Alachua,FL,248669.7,228185.66666666663,217181.0,219216.16666666663,231137.66666666663,237183.0,246001.33333333328,264812.25,280274.25,291390.91666666674,300571.8,314999.2464
129,Aladdin,WY,,,279164.94999999995,295398.0,313744.08333333326,334511.5,351261.3333333334,364076.0416666666,376484.125,402303.08333333326,433535.7,455119.5466
130,Alameda,CA,597703.95,557027.625,580317.0833333333,713663.4166666665,815179.3333333335,880797.75,1011420.6250000002,1103821.7083333335,1226640.625,1251174.375,1310256.4500000002,1366709.6066
131,Alamo,CA,1644779.5,1597637.083333333,1713430.916666667,1889910.75,2010996.75,2059485.916666667,2083107.916666667,2139826.916666666,2250242.083333333,2179772.25,2188225.5,2304201.4515
132,Alamo,GA,95143.2,83595.16666666669,79429.91666666669,81997.08333333331,87481.25,92232.41666666669,92266.0,91540.08333333331,97992.0,104906.0,104629.1,108500.3767
133,Alamo,NV,72498.1,64992.16666666666,63358.41666666666,75957.5,93572.16666666669,110383.66666666669,125169.66666666669,141835.41666666663,151084.75,153144.75,154740.7,159382.921
134,Alamo,TN,97157.4,92909.25,94173.5,99802.25,103716.16666666669,109500.25,117890.66666666669,127235.75,136885.33333333337,146213.08333333337,150486.0,156354.954
135,Alamo,TX,112706.0,107260.33333333331,106979.5,111922.33333333331,120729.83333333331,124736.5,130519.75,135315.25,143202.25,150263.5,161167.9,169065.12709999998
136,Alamogordo,NM,,,,,,219119.95,227531.12499999997,236154.99999999994,198758.83333333328,210483.66666666663,217323.29999999996,226822.11696666665
137,Alamosa,CO,155769.5,152633.83333333337,155380.91666666663,167412.16666666663,181172.25,198568.75,217315.91666666663,232504.41666666663,246406.08333333328,253000.91666666663,256695.2,266449.6176
138,Alanson,MI,135175.0,132755.16666666663,134844.91666666663,142250.0,153303.5,168381.36111111107,183370.125,196036.5,196738.74999999997,201491.625,205344.8,212332.63635
139,Alba,TX,158007.2,154683.08333333337,156910.66666666663,168942.75,191453.25,211819.5833333333,222664.91666666663,241717.75,259208.83333333328,269407.16666666674,281038.9,293966.68940000003
140,Albany,CA,519382.3,500771.0,522376.91666666674,678113.6666666665,786582.3333333335,915936.8333333335,1094527.833333333,1240806.833333333,1361647.583333333,1355756.333333333,1456166.3,1543536.2780000004
141,Albany,GA,129772.775,123141.39583333333,118197.08333333334,121071.14583333333,127991.47916666666,134661.70833333334,141354.5833333333,147590.9375,154936.97916666666,160791.72916666663,161946.82499999998,166818.01540000003
142,Albany,IL,107966.1,106301.16666666669,104046.08333333331,102712.33333333331,104495.25,107293.58333333331,109946.08333333331,115144.91666666669,119384.16666666669,122984.58333333331,124098.6,128566.1496
143,Albany,IN,,,,,111185.6,114248.25,119879.66666666669,129732.25,133130.41666666663,143785.58333333337,150736.3,157820.90609999993
144,Albany,KY,77536.9,78022.08333333331,78384.0,77717.58333333331,80661.0,86965.5,90746.91666666669,101626.91666666669,111367.41666666669,119516.91666666669,126641.6,129554.3568
145,Albany,LA,135852.8,141338.5,122119.75,126353.16666666669,125217.16666666669,120210.66666666669,121970.33333333331,130257.66666666669,151624.16666666663,155971.41666666663,150839.1,157023.5031
146,Albany,MN,195138.2,182279.8333333333,186741.66666666663,194027.5833333333,206432.3333333333,206433.3333333333,222443.16666666663,230319.58333333328,244337.16666666663,254991.41666666663,267355.9,281793.11860000005
147,Albany,MO,,,,51151.571428571435,53971.25,59598.83333333334,66100.75,69627.91666666669,74746.66666666669,82425.33333333331,84918.3,87296.0124
148,Albany,NY,173041.13333333333,166665.23611111112,161055.97222222222,164144.29166666666,162157.66666666666,160212.22222222222,161749.90277777778,163518.2222222222,171261.11111111107,179491.77777777775,184931.75,194934.63793333332
149,Albany,OH,119204.8,117611.5,117310.0,120925.08333333331,124381.91666666669,130130.33333333331,136495.25,145258.58333333337,154050.41666666663,161332.75,164848.8,172761.5424
150,Albany,OR,224147.40000000002,211371.7083333333,208344.375,220063.2083333333,232726.33333333337,247370.5833333333,267519.1666666667,292024.3333333334,320467.41666666674,342949.4166666666,361109.6,379622.1474
151,Albany,TX,,,,,137899.7,146006.58333333337,161582.83333333337,172811.83333333337,182483.5833333333,190716.25,195312.6,204687.6048
152,Albany,VT,106998.3,114920.41666666669,117628.0,116739.91666666669,108785.25,107682.16666666669,121492.83333333331,129852.25,134751.41666666663,132581.75,144869.6,151243.8624
153,Albany,WI,192989.1,186609.41666666663,183956.16666666663,181415.66666666663,183607.8333333333,191847.3333333333,200521.41666666663,211804.75,223453.8333333333,235885.25,243549.7,253535.2377
154,Albany Township,PA,206341.15,203330.62500000003,193333.33333333328,197587.95833333328,198439.83333333328,202333.41666666666,207876.125,215636.16666666672,226462.66666666663,233897.7083333333,243555.65,255169.13755
155,Albemarle,NC,171106.2,165385.08333333337,160829.33333333337,160196.5,162341.58333333337,168373.33333333337,176346.41666666663,186001.66666666663,197447.66666666663,206692.5833333333,212805.6,222169.0464
156,Albers,IL,134837.6,135062.66666666663,133613.66666666663,134357.58333333337,141306.58333333337,148866.33333333337,155408.83333333337,161318.0,169057.16666666663,175154.66666666663,180339.3,187011.8541
157,Albert,KS,,,,,,,,,84284.8,77896.75,69262.4,70786.1728
158,Albert City,IA,63925.2,64777.66666666666,69658.75,67436.08333333331,71596.75,75286.5,80114.58333333331,83166.75,86084.91666666669,87610.66666666669,89032.3,92949.7212
159,Albert Lea,MN,116216.2,114307.25,115662.33333333331,119756.75,125063.16666666669,130010.58333333331,135667.58333333337,144380.33333333337,152942.83333333337,159701.33333333337,160742.1,166850.2998
160,Alberta,VA,58280.3,58732.41666666666,59754.58333333334,59809.08333333334,60520.0,64142.75,68477.41666666669,74111.33333333331,82595.08333333331,84195.0,90002.3,92702.369
161,Alberton,MT,254836.2,251217.0,254369.58333333328,258510.16666666663,273196.33333333326,285582.33333333326,300993.75,315218.41666666674,336226.33333333326,362277.75,373405.4,394316.1024
